projectId,projectAcronym,fundingScheme,organizationId,title,firstName,lastName
655965,DataLocAbstractions,MSCA-IF,999901512,DR,Didem,Unat
655978,GDA in staphylococci,MSCA-IF,999991916,DR,Simon,Heilbronner
655993,FireAndRiskPrevention,MSCA-IF,999862033,DR,Jonay,Neris Tomé
656000,BeSec,MSCA-IF,999976784,DR,Silke,Horstkotte
656006,CO-PHY-MED,MSCA-IF,998096536,DR,Panagiotis,Kornilios
656006,CO-PHY-MED,MSCA-IF,999991722,DR,Panagiotis,Kornilios
656010,MYSTICETI,MSCA-IF,998437006,DR,Felix,Marx
656010,MYSTICETI,MSCA-IF,999880269,DR,Felix,Marx
656011,HRPCDMECH,MSCA-IF,998398982,DR,Panagiotis,Moschou
656012,SHARS,MSCA-IF,99998435,DR,Guilhem,Chaubet
656035,DRYFUN,MSCA-IF,999886283,DR,Yoann,Pinguet
656044,ClauSeInTEL,MSCA-IF,999847677,DR,Christos,Vlachos
656047,EinsteinVRH,MSCA-IF,998929669,DR,Michele,Salvi
656067,NOVENA,MSCA-IF,999976784,MS,Joleen,Masschelein
656070,PLACAV,MSCA-IF,999974262,DR,Martin,How
656081,Turb. Bound. Layers,MSCA-IF,999975329,MS,Christina,Vanderwel
656082,DISAGROUP,MSCA-IF,999991043,DR,Fernando,Broncano Berrocal
656086,AllergyBLOCK,MSCA-IF,99999308,DR,Laurent,Reber
656086,AllergyBLOCK,MSCA-IF,999997833,DR,Laurent,Reber
656089,FatherMotherland,MSCA-IF,999974941,DR,Cristina,Savettieri
656093,SynOptic,MSCA-IF,9999795,DR,Hannah,Price
656094,StillNoFace,MSCA-IF,94014505,DR,Christoforos,Nikou
656094,StillNoFace,MSCA-IF,999852818,DR,Christoforos,Nikou
656099,fetISC,MSCA-IF,999991043,DR,Jordi,Guiu Sagarra
656122,CLIMAPROX,MSCA-IF,999880075,DR,Jennifer,Jones
656127,3F-FutureFreshFruit,MSCA-IF,999836134,DR,FRANCISCO,ROMERO GASCÓN
656127,3F-FutureFreshFruit,MSCA-IF,999991722,DR,FRANCISCO,ROMERO GASCÓN
656129,Super MagneFiQuE,MSCA-IF,996383904,DR,Gijs,De lange
656129,Super MagneFiQuE,MSCA-IF,999977366,DR,Gijs,De lange
656131,APE,MSCA-IF,999994535,DR,Nathan,Stevenson
656132,SolHyPro,MSCA-IF,99990772,DR,Barbara,Scherrer
656136,NAUTILUS,MSCA-IF,999902385,DR,STELIOS,BEKIROS
656139,ISHTAR,MSCA-IF,954530344,DR,Matteo,Realdi
656144,RADIOGENFF,MSCA-IF,999977172,DR,Laura,Fachal
656148,PRENET,MSCA-IF,999835843,DR,Theodora,Moutsiou
656157,Pro-Membrane,MSCA-IF,91645086,DR,Gaetano,Angelici
656157,Pro-Membrane,MSCA-IF,99986407,DR,Gaetano,Angelici
656161,AutismRigidPercept,MSCA-IF,99997562,DR,Takamitsu,Watanabe
656193,mini-liver SCCS,MSCA-IF,999977172,DR,Laura,BROUTIER
656195,ION-QNET,MSCA-IF,999869114,DR,Florian,Ong
656198,TRANSIT,MSCA-IF,999985708,DR,Beste,Isleyen
656203,EUROLIFE,MSCA-IF,99997562,DR,Marija,Radovic
656205,MONASPOWER,MSCA-IF,999991043,DR,Jennifer,Cromwell
656208,NEXTNANOCELLS,MSCA-IF,999901318,DR,Enrique,Barrigon
656214,2DInterFOX,MSCA-IF,999866883,DR,Bernhard,Bayer
656240,EBUCAI,MSCA-IF,998927923,DR,Luis Antonio Vinhas,Catão
656243,PERFECTION,MSCA-IF,998398982,DR,Pingtao,Ding
656244,ARSENICLOSS,MSCA-IF,996836312,DR,Marianne,Mödlinger
656249,CADORS,MSCA-IF,999977172,PROF,Franck,Tancret
656259,PoreSelect,MSCA-IF,999867368,DR,Scott David,Kimmins
656259,PoreSelect,MSCA-IF,999892588,DR,Scott David,Kimmins
656262,QTMODEM,MSCA-IF,999867077,DR,Ignasi,Cos
656264,LAGRANGE,MSCA-IF,967062453,DR,Fabio,Silva
656272,AlFHoNSo,MSCA-IF,999978336,DR,Peter,Edwards
656273,RContext,MSCA-IF,999985708,DR,Tamara,Dobler
656285,DEALS,MSCA-IF,99990384,DR,Goedele,De Clerck
656294,APGAR,MSCA-IF,951414122,DR,Marion,Mortamais
656294,APGAR,MSCA-IF,999551245,DR,Marion,Mortamais
656298,ViGOTHIC,MSCA-IF,999981052,DR,Ainoa,Castro correa
656300,PERS-RELICT-CLIM,MSCA-IF,999876389,DR,Albert,Vilà-Cabrera
656306,MecaMorphEME,MSCA-IF,99998823,DR,Hervé,Turlier
656318,MoTOR,MSCA-IF,99998823,DR,Mai,Sun
656319,IMSTREV,MSCA-IF,999470347,DR,Maria,Szente-Pasztoi
656323,BaCTher,MSCA-IF,998357951,DR,Barbara,Chirullo
656323,BaCTher,MSCA-IF,999978821,DR,Barbara,Chirullo
656325,EU-BEADS,MSCA-IF,999977172,MS,Dorothea Maria,Bosch
656327,COMNACTSS,MSCA-IF,999985805,DR,Sela,Samin
656333,PEACEFUL MIND,MSCA-IF,999985708,DR,Maja,Wrzesien
656337,VEiL,MSCA-IF,999897341,DR,Arianna,Traviglia
656338,MITONUC,MSCA-IF,999985029,DR,Zorana,Kurbalija Novicic
656347,GUTWORM,MSCA-IF,999981343,DR,Maria,Duque Correa
656349,IPBMNES,MSCA-IF,999897729,DR,Venkatesan,Kanagaraj
656354,ClOThIlde,MSCA-IF,99999793,DR,Begoña,Ascaso
656357,RAGES,MSCA-IF,99998435,DR,Suzanne,Snellenberg
656359,7DUP,MSCA-IF,999867077,DR,Roser,Corominas Castineira
656361,STATE CAPACITY,MSCA-IF,99946734,DR,Imke,Harbers
656361,STATE CAPACITY,MSCA-IF,999985708,DR,Imke,Harbers
656370,SF-magnetic-stars,MSCA-IF,999895886,DR,Andrea,Passamonti
656377,Transnat_farright,MSCA-IF,999866883,DR,Agnieszka,Pasieka
656378,INTERFACIAL REACTIONS,MSCA-IF,999866883,DR,Chen,Li
656381,SHARP,MSCA-IF,999976493,DR,Peter,Abbott
656381,SHARP,MSCA-IF,999979694,DR,Peter,Abbott
656385,ENIRIS,MSCA-IF,999479077,DR,Ugo,Marzocchi
656385,ENIRIS,MSCA-IF,999902094,DR,Ugo,Marzocchi
656397,THISTLE,MSCA-IF,999995602,DR,Sandrine,Paradis-grenouillet
656398,DDRR,MSCA-IF,99999308,MRS,Lorena,Tomé
656422,MODFIN,MSCA-IF,999975426,MR,Dario,Garcia
656428,FIRSTBHs,MSCA-IF,99999793,DR,Muhammad,Latif
656439,ESAIRE,MSCA-IF,951414122,DR,Irene,Eleta Mogollon
656439,ESAIRE,MSCA-IF,999551245,DR,Irene,Eleta Mogollon
656441,Carnap and the Limits of Metaphysics,MSCA-IF,999975426,DR,Darren,Bradley
656442,membrane-ezrin-actin,MSCA-IF,999896759,DR,Feng-Ching,Tsai
656455,METENZ,MSCA-IF,998269778,DR,Matthew,Burns
656455,METENZ,MSCA-IF,998776215,DR,Matthew,Burns
656455,METENZ,MSCA-IF,999977172,DR,Matthew,Burns
656463,Soft Gluons,MSCA-IF,999974941,DR,Leonardo,Vernazza
656467,SUPRONICS,MSCA-IF,999976881,DR,Tongfei,Wu
656479,SiCWIRE,MSCA-IF,999875225,DR,Konstantinos,Zekentes
656480,AWWO,MSCA-IF,99986601,DR,Ugo,Zilioli
656485,SPIN3,MSCA-IF,999977172,DR,Mario,Amado
656490,MagProtoCell,MSCA-IF,999974262,DR,Laura,Rodríguez Arco
656491,BRANECOSMOLOGY,MSCA-IF,999991334,DR,Marjorie,Schillo
656493,DEGENHA,MSCA-IF,99998435,DR,Maitane,Fernández Chento
656511,KSHV QTV,MSCA-IF,999977172,DR,Ildar,Gabaev
656514,GENEVABREED,MSCA-IF,998317211,MS,Héloïse,Bastiaanse
656514,GENEVABREED,MSCA-IF,998341461,MS,Héloïse,Bastiaanse
656519,ELSWIFLUOPRO,MSCA-IF,999854758,DR,Martina,Čížková
656522,EARLYSTART,MSCA-IF,999907235,DR,Raquel,Monclús
656528,CortexVisionBehavior,MSCA-IF,99997562,DR,Nicholas,Steinmetz
656530,ETAB,MSCA-IF,999979888,DR,Marie,Bonneau
656540,EARMEDCASTILE,MSCA-IF,999865234,DR,francesca,Grassi
656547,NeuArc2Fun,MSCA-IF,999867077,DR,Gilson,Matthieu
656564,BICSA,MSCA-IF,999991043,DR,Martin,Brandt
656566,LQTS-HORSES,MSCA-IF,999991043,DR,Dagmar,Trachsel
656572,MobileLinks,MSCA-IF,999977172,DR,Juan Pedro,González-Varo
656579,POTENTIATE,MSCA-IF,999981634,DR,Patricia,Corral martínez
656582,SAFE LIB,MSCA-IF,999976784,DR,Ping,Ping
656596,SilhouetteOfSeaweed,MSCA-IF,9997661,DR,Asta H,Petursdottir
656598,FASTQUANTUM,MSCA-IF,998826946,DR,Tobias,Kipp
656598,FASTQUANTUM,MSCA-IF,999905101,DR,Tobias,Kipp
656601,NSCaging,MSCA-IF,999518362,DR,Benedetta,Artegiani
656607,DC FlexMIL,MSCA-IF,997292018,DR,Michael,Kues
656607,DC FlexMIL,MSCA-IF,999974165,DR,Michael,Kues
656625,CHOCOLATE,MSCA-IF,94973544,DR,Nathaelle,Bouttes
656632,ECONOMY,MSCA-IF,999981634,DR,Diego,Abalos Rodriguez
656636,Titin Signals,MSCA-IF,99946734,DR,Julijus,Bogomolovas
656636,Titin Signals,MSCA-IF,999889969,DR,Julijus,Bogomolovas
656636,Titin Signals,MSCA-IF,999987648,DR,Julijus,Bogomolovas
656644,INSCAPE,MSCA-IF,93696248,DR,Matthias,Schönberger
656644,INSCAPE,MSCA-IF,999884828,DR,Matthias,Schönberger
656647,MicroEcoEvol,MSCA-IF,999864555,DR,Nicolas,Tromas
656647,MicroEcoEvol,MSCA-IF,999902773,DR,Nicolas,Tromas
656650,ABANDONMENT,MSCA-IF,999864555,MR,Lukas,Holata
656655,BATTLE,MSCA-IF,999975523,DR,Sergio,Bartual
656657,TANYFEEDNEURONS,MSCA-IF,999997833,DR,Jerome,Clasadonte
656658,NanoCuI,MSCA-IF,999985611,DR,Anil Reddy,Marri
656676,FEAT,MSCA-IF,999987745,DR,Marco Maria,Scuderi
656687,APTASENS,MSCA-IF,950076686,DR,Marcello,Mascini
656687,APTASENS,MSCA-IF,999874546,DR,Marcello,Mascini
656690,GOMB-TBI,MSCA-IF,999977172,DR,Jeroen,Hermanides
656697,ASF_SwineResistance,MSCA-IF,999904034,DR,Laura,Iacolina
656701,NuFEAST,MSCA-IF,999862906,DR,Juliet,Wiseman
656712,FE-RUS-Blast,MSCA-IF,909875521,DR,Kailiang,Xu
656712,FE-RUS-Blast,MSCA-IF,999986193,DR,Kailiang,Xu
656721,MECHANOPROTEASES,MSCA-IF,999981052,DR,David,Giganti
656723,NPL,MSCA-IF,999978045,DR,Francisco Miguel,Ribeiro Cardona
656724,InterDemo,MSCA-IF,999986484,DR,Isabella,Radhuber
656725,StarlightWinds,MSCA-IF,999991722,DR,Jon,Sundqvist
656730,GLIODIABESITY,MSCA-IF,910186018,MS,María,Manfredi-Lozano
656730,GLIODIABESITY,MSCA-IF,999886768,MS,María,Manfredi-Lozano
656731,ECAMMETT,MSCA-IF,999854855,DR,Alexis,Licht
656737,IPSIBiM,MSCA-IF,999896953,DR,Vânia,Almeida
656738,INHABIT Cities,MSCA-IF,999981052,DR,Maria,Rusca
656741,ALGOVIS,MSCA-IF,99984273,DR,Wouter,Meulemans
656748,KEME,MSCA-IF,999991043,DR,Jane,Malcolm-Davies
656753,GLASUNTES,MSCA-IF,999862712,MR,Emiliano I. M.,Casati
656753,GLASUNTES,MSCA-IF,999979015,MR,Emiliano I. M.,Casati
656757,Tolltum,MSCA-IF,99998435,DR,Aditi,Varthaman
656763,GTHREG,MSCA-IF,99999793,MR,Matan,Golan
656767,TEMPEA,MSCA-IF,999907914,DR,Monika,Baumanova
656767,TEMPEA,MSCA-IF,999985029,DR,Monika,Baumanova
656774,Behaviour-Connect,MSCA-IF,999984253,DR,Emma,Carroll
656775,GLUCOTOX,MSCA-IF,999907526,DR,Thomas,Solomon
656778,Class II PI3K,MSCA-IF,99997562,DR,York,Posor
656779,MOPIGRASFIT,MSCA-IF,999833903,DR,Sermin,ILDIRAR KIRBAS
656782,PETITE GUERRE,MSCA-IF,99998435,DR,Andrea,Brazzoduro
656787,Ethics and Ageing,MSCA-IF,999867077,DR,Paul,Bou-habib
656794,DEFT,MSCA-IF,999992401,DR,Guillermo,Ballesteros
656810,DENDRONUTRIENT,MSCA-IF,999888029,DR,Yueh-Hsin,Lo
656811,USES,MSCA-IF,999997736,DR,Gary,Watmough
656812,Amine-FUNC,MSCA-IF,999977172,DR,Chuan,He
656816,Oncoworm,MSCA-IF,99998435,DR,Nobuyoshi,Kosaka
656817,RvD3-RAVIS,MSCA-IF,99997853,DR,Hildur,Arnardottir
656820,CHELALZ,MSCA-IF,999986387,DR,ANA BELEN,Caballero Hernández
656821,SEAGAS,MSCA-IF,996454423,DR,Daniel Brian,Praeg
656821,SEAGAS,MSCA-IF,99999793,DR,Daniel Brian,Praeg
656822,ChloroQuality,MSCA-IF,999978433,DR,Pablo,Pulido
656824,Molmechindividuality,MSCA-IF,999651931,DR,Gerit,Linneweber
656824,Molmechindividuality,MSCA-IF,999994826,DR,Gerit,Linneweber
656830,DRC-ECSA,MSCA-IF,999974262,DR,Hua,Wu
656841,metaC-Hfunct,MSCA-IF,99990384,MR,Marc,Font
656842,HspAdhesion,MSCA-IF,999892976,DR,Constanze,Lamprecht
656843,EDPAS,MSCA-IF,999544455,DR,BARBARA,Pernaute
656847,RIDEC,MSCA-IF,999494403,DR,Denis,Samyn
656848,NETIA,MSCA-IF,999991043,DR,Kalliope,Sarri
656853,Symbiosis,MSCA-IF,999991043,DR,Brecht,Verstraete
656869,COSMIC SHEAR,MSCA-IF,999974941,DR,Joachim,Harnois-Deraps
656870,ARTIST,MSCA-IF,95007785,DR,Robert,Weatherup
656870,ARTIST,MSCA-IF,999977172,DR,Robert,Weatherup
656872,INAME,MSCA-IF,99998435,DR,pawan,Kumar
656873,VCSD,MSCA-IF,999619436,DR,Jason,Otterstrom
656878,SO-CMA,MSCA-IF,999993468,DR,Marta,Vazquez-Ortiz
656881,NBUCA,MSCA-IF,999899281,DR,Lucía,Amoruso
656882,REGMat,MSCA-IF,999986387,DR,Jorge,Rocha
656886,SmartMammaCAD,MSCA-IF,971962408,DR,Ignacio,Alvarez
656886,SmartMammaCAD,MSCA-IF,999882015,DR,Ignacio,Alvarez
656891,COUPCAT,MSCA-IF,99946734,DR,Iker,Aguirrezabal Telleria
656891,COUPCAT,MSCA-IF,999865234,DR,Iker,Aguirrezabal Telleria
656896,MAIDEN-SPRUCE,MSCA-IF,955518483,DR,Fabio,Gennaretti
656898,INVLOCCY,MSCA-IF,999985805,DR,Martinus,Kool
656900,DualNRSQNM,MSCA-IF,999991043,DR,Cynthia,Keeler
656902,DNAmics,MSCA-IF,999977172,DR,Pavle,Troselj
656908,NIMBLIS,MSCA-IF,999866883,DR,Oscar,Bomati-Miguel
656917,River-HMV,MSCA-IF,999841954,DR,Luke,Javernick
656918,MEPOL,MSCA-IF,999981634,DR,Monica,Borghi
656923,IRON_DEPOSITS,MSCA-IF,999981828,DR,Tong,Hou
656937,QuantMR7,MSCA-IF,949800333,DR,Guido,Buonincontri
656940,FUDACT,MSCA-IF,99946734,PROF,Mirjana,Videnovic-Misic
656940,FUDACT,MSCA-IF,999825755,PROF,Mirjana,Videnovic-Misic
656943,AluminiumScrapDbase,MSCA-IF,99974961,DR,Chandra Bhanu,Basak
656945,EffectorTargets,MSCA-IF,999993468,DR,Wilfried,Jonkers
656954,KimberliteNewApproach,MSCA-IF,954530344,DR,Andrea,Giuliani
656967,PYROCHEM,MSCA-IF,999896953,DR,Marion,Carrier
656971,EU and SSR,MSCA-IF,999974262,DR,Filip,Ejdus
656984,MINDFLY,MSCA-IF,999896953,DR,Maria,Chernysheva
656988,NEDBELS,MSCA-IF,938029771,DR,Andrea,Lollini
656988,NEDBELS,MSCA-IF,999993953,DR,Andrea,Lollini
656990,REDOxHEART,MSCA-IF,99998435,MR,Konstantinos,Psarros
656994,nanoCAVa,MSCA-IF,999994535,DR,Katrianne,Lehtipalo
656994,nanoCAVa,MSCA-IF,999994923,DR,Katrianne,Lehtipalo
656995,RESILIENCE,MSCA-IF,999992595,DR,Sreeramaiah,Gangappa
656997,Exo-C,MSCA-IF,999864555,DR,Antonio,Garcia munoz
656998,REE Value Chain,MSCA-IF,999974553,DR,Nabeel,Mancheri
656999,FCSSSLP,MSCA-IF,986104426,DR,Javier,Lopez
656999,FCSSSLP,MSCA-IF,998817731,DR,Javier,Lopez
657004,OATP,MSCA-IF,93736115,DR,Pieter,Naaijkens
657004,OATP,MSCA-IF,999983962,DR,Pieter,Naaijkens
657007,FRAMAB,MSCA-IF,999993468,DR,Enrico,Tubaldi
657016,FEEC discretizations,MSCA-IF,999993468,DR,Werner,Bauer
657017,LOGIVIS,MSCA-IF,99998435,DR,Patrick,Allo
657025,MOCT,MSCA-IF,999534852,DR,Mladen,Savov
657027,CoEvolFramework,MSCA-IF,999907526,DR,Siang Yew,Chong
657030,FAMilyDECisions,MSCA-IF,992204077,DR,Xiana,Bueno-garcia
657030,FAMilyDECisions,MSCA-IF,997629384,DR,Xiana,Bueno-garcia
657033,TEACHPOL,MSCA-IF,999852915,DR,Andrea,Colli
657039,Repower Democracy,MSCA-IF,999974456,DR,Anna,Szolucha
657041,GLOBE,MSCA-IF,999997736,DR,Emil,Drazevic
657042,PINQUAR,MSCA-IF,99999793,DR,SAID,RAHIMZADEH KALALEH RODRIGUEZ
657050,RES.CO.PART,MSCA-IF,999985417,DR,Stelios,Lekakis
657054,NITRIDE-SRH,MSCA-IF,983800482,DR,Audrius,Alkauskas
657070,GRAFLEX,MSCA-IF,9999795,DR,Khatuna,Kakhiani
657076,HJMIGRA,MSCA-IF,999896468,DR,Mate,Gyimesi
657079,IMPAM,MSCA-IF,999984059,DR,Marina,Vdovenko
657087,NextGen RiBiomics,MSCA-IF,999975523,DR,Harunori,Yoshikawa
657088,MRTGS,MSCA-IF,99997562,DR,Maria,Duda
657096,MULTICELL,MSCA-IF,999839529,DR,Katrin,Hammerschmidt
657107,MucoVac,MSCA-IF,910186018,DR,Aneesh,Vijayan
657107,MucoVac,MSCA-IF,999886768,DR,Aneesh,Vijayan
657111,CompositeSPTphases,MSCA-IF,99998435,DR,Zohar,Ringel
657115,cSiOnGlass,MSCA-IF,999619048,DR,Michael,Vetter
657118,MIGMED,MSCA-IF,999976784,DR,felicita,Tramontana
657123,PHYSIO-POP,MSCA-IF,99990287,DR,Alejandra Juana,Navarro Garcia
657125,TARGEPILIVER,MSCA-IF,999485382,DR,Maite,Garcia fernandez de barrena
657128,LEXICON POETICUM,MSCA-IF,999991043,DR,Tarrin,Wills
657135,MIDGESYM,MSCA-IF,999980567,DR,Stefanos,Siozios
657139,STROMAMECH,MSCA-IF,999835843,DR,Athanasios,Pirentis
657141,F-Pole,MSCA-IF,999864555,DR,Estelle,Kilias
657176,ASB,MSCA-IF,999905101,DR,Arthur,Lipstein
657178,RESCBONE,MSCA-IF,999974262,DR,Sara,Windahl
657182,Post-GFC Monetary Policy,MSCA-IF,998156579,DR,Isabel,Casas
657187,REVEAL,MSCA-IF,906446474,DR,Yasmina,Martos
657187,REVEAL,MSCA-IF,9999892,DR,Yasmina,Martos
657188,GAMMALAS,MSCA-IF,99997562,DR,Luca,Marmugi
657189,DC cancer,MSCA-IF,93642607,DR,Jan,Böttcher
657189,DC cancer,MSCA-IF,999494888,DR,Jan,Böttcher
657192,HotPaNTS,MSCA-IF,99988735,DR,Magdalena,Bieroza
657194,Nu14Mig,MSCA-IF,999976978,MR,Atchutarao,Pathigoolla
657195,MEROXRE,MSCA-IF,99999793,MR,Martin,Jiskra
657211,TEMPI,MSCA-IF,999985417,DR,Cristiano,Iaia
657215,OUTstandINg,MSCA-IF,999898214,DR,Raluca Maria,Fratila
657223,EWTEK,MSCA-IF,999598969,DR,Bernadette,Montanari
657223,EWTEK,MSCA-IF,999839335,DR,Bernadette,Montanari
657227,DoRoThy,MSCA-IF,999854661,DR,Séverin,Lemaignan
657233,Safe and Sound Drive,MSCA-IF,991657094,DR,Arne,Nykänen
657237,FreeMi,MSCA-IF,999994632,DR,Adeline,Loyau
657239,Neurostella,MSCA-IF,999866883,DR,Iva,Kelava
657240,ICONOPHILIA,MSCA-IF,999907526,DR,Francesca,Dell'acqua
657244,SilentFACT,MSCA-IF,999978433,DR,Magdalena,Murawska
657247,MOLCLICK,MSCA-IF,950152928,DR,Michael,Inkpen
657247,MOLCLICK,MSCA-IF,999858541,DR,Michael,Inkpen
657251,ASTROMULTISCALE,MSCA-IF,99998435,DR,Marek,Strumik
657255,NeWMaBIL,MSCA-IF,99999211,DR,Sara,Aurtenetxe
657261,TRICE QFT,MSCA-IF,999849617,DR,GOURI SHANKAR,GIRI
657264,BIOeSPUN scaffolds,MSCA-IF,999995408,DR,Liliana,Liverani
657270,EpiSil-IBC,MSCA-IF,999981149,DR,Miha,Filipic
657272,COFFEE,MSCA-IF,999979888,DR,Ondrej,Hort
657283,MASIEGE,MSCA-IF,998386566,DR,Joao,Correia-da-Silva
657286,ICSIS,MSCA-IF,999896953,DR,Dominick,Burton
657292,RAPID-KDM,MSCA-IF,998361734,DR,Louise,Walport
657292,RAPID-KDM,MSCA-IF,99998435,DR,Louise,Walport
657296,SCDCDC,MSCA-IF,985914403,PROF,Hakan,Dogan
657304,GlidArc,MSCA-IF,99990287,DR,Weizong,Wang
657309,GLOBALGLASS,MSCA-IF,999985417,DR,Tatiana,Ivleva
657314,MBLIs,MSCA-IF,99998435,DR,Marios,Markoulides
657331,CaMILLET,MSCA-IF,999853012,DR,Swati,Puranik
657332,PEERS,MSCA-IF,933779037,DR,Tomás,Rodríguez Barraquer
657342,ETFA,MSCA-IF,999986096,DR,Víctor,Martínez hahnmüller
657347,LBSKQ,MSCA-IF,999852818,PROF,Nikolaos,Mamoulis
657355,tRRACES,MSCA-IF,999978336,DR,Cruz,Ferro Vázquez
657357,WINTERC-3D,MSCA-IF,999847386,DR,Javier,Fullea
657359,PVFIFTY,MSCA-IF,999993468,DR,alexander,Mellor
657361,REGUCB,MSCA-IF,999864555,DR,Lorenzo,Beltrame
657366,SPECIFIC fMRI,MSCA-IF,967498371,DR,Noam,Shemesh
657370,PATH,MSCA-IF,999974165,DR,Erin,Gibson
657374,DROUGHTROOT,MSCA-IF,99999793,DR,Miguel Angel,Rosales Villegas
657424,QuantumLaP,MSCA-IF,999873867,DR,Thibault,Derrien
657425,TRANSFORMER,MSCA-IF,997459052,DR,Marko,Rozman
657434,PhoLED,MSCA-IF,999991722,DR,Dongling,Geng
657439,TOP-DOL,MSCA-IF,999619436,DR,Pierrick,Cheiney
657440,InSIght,MSCA-IF,99998435,DR,Torø,Graven
657441,EcoDA,MSCA-IF,999976881,DR,Corelia,Baibarac
657452,ACTIVE_MARS,MSCA-IF,999923337,MR,Jan,Raack
657465,AuNP-PhotoBioDrug,MSCA-IF,999985611,DR,Ignacio,Vaya-perez
657473,BioFrost,MSCA-IF,999994341,DR,Amedea,Perfumo
657474,BIOMARK,MSCA-IF,996120064,DR,Lisa,Wilson
657479,SMI REP,MSCA-IF,93642607,DR,Daniel,Burnham
657479,SMI REP,MSCA-IF,999494888,DR,Daniel,Burnham
657482,WEY-CRISP,MSCA-IF,999911115,DR,Irene,Garcia Moya
657486,NANOCARB,MSCA-IF,999995602,DR,Subhabrata,Maiti
657492,SpliceosomeStructure,MSCA-IF,906446474,DR,Sebastian,Fica
657492,SpliceosomeStructure,MSCA-IF,99999017,DR,Sebastian,Fica
657497,SuSiPOD,MSCA-IF,999992401,DR,Luca,Redaelli
657501,InVivo_DDR_ADPR,MSCA-IF,999990267,DR,Juan Jose,Bonfiglio
657505,MTT,MSCA-IF,999985417,DR,Gema,Martin ordas
657510,BHLOC,MSCA-IF,99999793,DR,Shailesh,Lal
657512,ECECWorkforce,MSCA-IF,999881239,DR,Verity,Campbell-barr
657514,DECOS,MSCA-IF,999997736,DR,Dmytro,Bykov
657517,COLPHAM,MSCA-IF,999986387,DR,Demian,Levis
657522,NEW URBAN UNIVERSITY,MSCA-IF,99997562,DR,Jean-Paul,Addie
657527,MelonMixVir,MSCA-IF,999646596,DR,Ana Beatriz,Moreno Goncalves
657533,EMoGrIS,MSCA-IF,999923434,DR,Marek,Stibal
657536,SNBinaries,MSCA-IF,999976784,DR,Stephan,Geier
657539,STARMAS,MSCA-IF,996827485,DR,Neven,Alujevic
657544,ATTOCHEM,MSCA-IF,999561042,,Matthias,Kuebel
657544,ATTOCHEM,MSCA-IF,999978433,,Matthias,Kuebel
657546,PneumoCompetence,MSCA-IF,999989782,DR,Arnau,Domenech
657566,CONFINES,MSCA-IF,999898214,DR,Alfredo,Ambrosone
657569,TRAIT,MSCA-IF,999518362,DR,Thomas,Crowther
657592,SECOMAP,MSCA-IF,999974165,DR,Sebastian,Kirchner
657595,OPEDGP,MSCA-IF,999654744,DR,Nele,Friedrich
657596,NICOS,MSCA-IF,999990267,DR,Tatiana,Amotchkina
657599,HOTSPOT,MSCA-IF,999993468,DR,Emiliano,Cortés
657605,Intentions in Action,MSCA-IF,999992692,DR,Sebo,Uithol
657607,FOREST 3D - ECOCARB,MSCA-IF,999862906,DR,Cicimol,Alexander
657615,NanoLight,MSCA-IF,999619436,DR,Sylwester,Gawinkowski
657621,EI-USAXS,MSCA-IF,99997562,DR,Peter,Modregger
657627,PERMTHAW,MSCA-IF,999981925,DR,Mats,Björkman
657630,TDL2Ho,MSCA-IF,99992712,DR,Xavier,Mateos
657633,DecipherBILU,MSCA-IF,999977172,DR,Olivier,Papapietro
657637,FOODWASTE,MSCA-IF,999991043,DR,Sebastian,Abrahamsson
657639,WORMTUMORS,MSCA-IF,999849229,DR,Katherine,Smith
657639,WORMTUMORS,MSCA-IF,999979694,DR,Katherine,Smith
657650,DLCHHB,MSCA-IF,99946734,DR,David,Lunn
657650,DLCHHB,MSCA-IF,99998435,DR,David,Lunn
657661,Space-Time from Info,MSCA-IF,999823912,DR,Philipp,Höhn
657663,AROSYN,MSCA-IF,999977172,DR,Marios,Mavrogiorgos
657679,ZERO-TRAIN-BCI,MSCA-IF,999986678,DR,Pieter-Jan,Kindermans
657681,PULVAD,MSCA-IF,999643007,DR,Konstantinos,Malliaras
657682,OPTIMAL NMR,MSCA-IF,999977463,DR,Zdeněk,Tošner
657685,CoordinGrowthDev,MSCA-IF,99999793,DR,Laura,Boulan
657701,LiVirIn,MSCA-IF,999991334,DR,Manoj,Kumar
657702,NEUROMITO,MSCA-IF,999990267,DR,Vidhya,Rangaraju
657712,BETAPEV,MSCA-IF,99999793,DR,Elodie,Boublil
657716,RejuvenateBone,MSCA-IF,998346214,DR,Darja,Marolt Presen
657725,APCINTERACTIONS,MSCA-IF,906446474,MR,Andreas,Boland
657725,APCINTERACTIONS,MSCA-IF,99999017,MR,Andreas,Boland
657726,AsymHalogenation,MSCA-IF,999981925,DR,Inmaculada,Rodriguez Lahoz
657732,EvoNovo,MSCA-IF,999991722,DR,Isabel,Almudi
657733,ISSVS,MSCA-IF,999915189,DR,Sara,Schaafsma
657739,miRTurnOver,MSCA-IF,999985611,DR,Aphrodite,Tsaballa
657741,socialog,MSCA-IF,999984156,DR,Filippos,Exadaktylos
657749,NeuroUTR,MSCA-IF,93642607,DR,Raphaëlle,Luisier
657749,NeuroUTR,MSCA-IF,999494888,DR,Raphaëlle,Luisier
657750,SWLCONNECTIVITY,MSCA-IF,999989782,PROF,Paolo,Palladino
