projectRcn,projectID,participationId,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode
206999,721567,721567999993468,CAPICE,participant,999993468,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,Imperial,HES,false,273287.88,UK,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,LONDON,SW7 2AZ
206999,721567,721567999900833,CAPICE,participant,999900833,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,HES,false,255374.28,NL,DRIENERLOLAAN 5,ENSCHEDE,7522 NB
206999,721567,721567999841663,CAPICE,participant,999841663,UNIVERSITA DEGLI STUDI DI CAGLIARI,UNICA,HES,false,258061.32,IT,VIA UNIVERSITA 40,CAGLIARI,09124
206999,721567,721567923265595,CAPICE,participant,923265595,JANSSENCILAG AKTIEBOLAG,JanCilagAB,PRC,false,263659.32,SE,BOX 4042,SOLNA,169 04
206999,721567,721567999978530,CAPICE,participant,999978530,KAROLINSKA INSTITUTET,KI,HES,false,263659.32,SE,Nobels Vag 5,STOCKHOLM,17177
206999,721567,721567999974262,CAPICE,participant,999974262,UNIVERSITY OF BRISTOL,UNIVBRIS,HES,false,546575.76,UK,BEACON HOUSE QUEENS ROAD,BRISTOL,BS8 1QU
206999,721567,721567999988424,CAPICE,participant,999988424,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,ERASMUS MC,HES,false,255374.28,NL,DR MOLEWATERPLEIN 40,ROTTERDAM,3015 GD
206999,721567,721567999981925,CAPICE,participant,999981925,GOETEBORGS UNIVERSITET,UGOT,HES,false,263659.32,SE,VASAPARKEN,GOETEBORG,405 30
206999,721567,721567999981052,CAPICE,participant,999981052,KING'S COLLEGE LONDON,KCL,HES,false,273287.88,UK,STRAND,LONDON,WC2R 2LS
228695,898203,898203999993468,FLINDIP,coordinator,999993468,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,Imperial,HES,false,212933.76,UK,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,LONDON,SW7 2AZ
218416,813124,813124992925951,ECORISK2050,participant,992925951,FUNDACION IMDEA AGUA,IMDEA AGUA,REC,false,250904.88,ES,AVENIDA PUNTO COM N2,ALCALA DE HENARES MADRID,28805
218416,813124,813124999978336,ECORISK2050,participant,999978336,UNIVERSITY OF YORK,UNIVERSITY OF YORK,HES,false,606345.12,UK,HESLINGTON,YORK NORTH YORKSHIRE,YO10 5DD
218416,813124,813124999987357,ECORISK2050,participant,999987357,UNIVERSITAET FUER BODENKULTUR WIEN,BOKU,HES,false,264207.24,AT,GREGOR MENDEL STRASSE 33,WIEN,1180
218416,813124,813124997826585,ECORISK2050,participant,997826585,NORSK INSTITUTT FOR VANNFORSKNING,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,584684.64,NO,GAUSTADALLEEN 21,OSLO,0349
218416,813124,813124999981634,ECORISK2050,coordinator,999981634,WAGENINGEN UNIVERSITY,WU,HES,false,531239.76,NL,DROEVENDAALSESTEEG 4,WAGENINGEN,6708 PB
218416,813124,813124999975038,ECORISK2050,participant,999975038,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,HES,false,263500.92,IL,EDMOND J SAFRA CAMPUS GIVAT RAM,JERUSALEM,91904
218416,813124,813124999985805,ECORISK2050,participant,999985805,UNIVERSITEIT UTRECHT,UU,HES,false,531239.76,NL,HEIDELBERGLAAN 8,UTRECHT,3584 CS
218416,813124,813124999885022,ECORISK2050,participant,999885022,STOCKHOLMS UNIVERSITET,SU,HES,false,563965.92,SE,UNIVERSITETSVAGEN 10,STOCKHOLM,10691
210505,727984,727984999882694,FAirWAY,participant,999882694,UNIVERSITY OF LINCOLN,UoL,HES,false,237432.5,UK,Brayford Pool,LINCOLN,LN6 7TS
210505,727984,727984999997736,FAirWAY,participant,999997736,AARHUS UNIVERSITET,AU,HES,false,222183.75,DK,NORDRE RINGGADE 1,AARHUS C,8000
210505,727984,727984972374658,FAirWAY,participant,972374658,INSTITUTO POLITECNICO DE COIMBRA,INSTITUTO POLITECNICO DE COIMBRA,HES,false,192500,PT,RUA DA MISERICORDIA LAGAR DOS CORTICOS,COIMBRA,3045-093
210505,727984,727984916021538,FAirWAY,participant,916021538,RSK ADAS LIMITED,RSK,PRC,false,203008.75,UK,SPRING LODGE 172 CHESTER ROAD HELSBY,CHESHIRE,WA6 0AR
210505,727984,727984999895692,FAirWAY,participant,999895692,ARISTOTELIO PANEPISTIMIO THESSALONIKIS,ARISTOTLE UNIVERSITY OF THESSALONIKI,HES,false,168125,EL,KEDEA BUILDING TRITIS SEPTEMVRIOU ARISTOTLE UNIV CAMPUS,THESSALONIKI,54636
210505,727984,727984995671827,FAirWAY,participant,995671827,FONDAZIONE MEDES,FONDAZIONE MEDES,REC,false,167500,IT,CONTRADA SAN LICANDRO 1,SICIGNANO DEGLI ALBURNI,84029
210505,727984,727984999935074,FAirWAY,participant,999935074,AGRIFOOD AND BIOSCIENCES INSTITUTE,AFBI,REC,false,341375,UK,NEWFORGE LANE 18A,Belfast,BT9 5PX
210505,727984,727984949825747,FAirWAY,participant,949825747,HASKONINGDHV NEDERLAND BV,DHV HASKONING NEDERLAND VAN HEUGTEN ENGINEERING IBZH INGENIEURSBUREAU ZUID HOLLAND VHP STEDEBOUWKUNDIGEN AR RHDHV,PRC,false,188750,NL,LAAN 1914 35,AMERSFOORT,3818 EX
210505,727984,727984998427888,FAirWAY,participant,998427888,JOHANN HEINRICH VON THUENENINSTITUT BUNDESFORSCHUNGSINSTITUT FUER LAENDLICHE RAEUME WALD UND FISCHEREI,THUENEN-INSTITUTE,REC,false,297291.25,DE,BUNDESALLEE 50,BRAUNSCHWEIG,38116
210505,727984,727984999993662,FAirWAY,participant,999993662,BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES,BRGM,REC,false,333500,FR,3 AV CLAUDE GUILLEMIN,ORLEANS,45060
210505,727984,727984999991431,FAirWAY,participant,999991431,RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU,RIVM,REC,false,174942.5,NL,Antonie Van Leeuwenhoeklaan 9,BILTHOVEN,3721 MA
210505,727984,727984950934360,FAirWAY,participant,950934360,LANDWIRTSCHAFTSKAMMER NIEDERSACHSEN,LWK NIEDERSACHSEN,PUB,false,129150,DE,MARS LA TOUR STRASSE 1-13,OLDENBURG,26121
210505,727984,727984999459677,FAirWAY,participant,999459677,Geological Survey of Denmark and Greenland,GEUS,OTH,false,219250,DK,OSTER VOLDGADE 10,KOBENHAVN K,1350
210505,727984,727984997404053,FAirWAY,participant,997404053,INSTITUTUL NATIONAL DE CERCETAREDEZVOLTARE PENTRU PEDOLOGIE AGROCHIMIE SI PROTECTIA MEDIULUI,INCDPAPM-I,REC,false,158125,RO,STR B DUL MARASTI 61 SECTOR 1,BUCURESTI,011464
210505,727984,727984968801857,FAirWAY,participant,968801857,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE KMETIJSKO GOZDARSKI ZAVOD MARIBOR,KGZ MB,REC,false,88125,SI,VINARSKA ULICA 14,MARIBOR,2000
210505,727984,727984997826585,FAirWAY,participant,997826585,NORSK INSTITUTT FOR VANNFORSKNING,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,410235,NO,GAUSTADALLEEN 21,OSLO,0349
210505,727984,727984999981634,FAirWAY,participant,999981634,WAGENINGEN UNIVERSITY,WU,HES,false,207500,NL,DROEVENDAALSESTEEG 4,WAGENINGEN,6708 PB
210505,727984,727984991797841,FAirWAY,participant,991797841,LANDBRUG & FODEVARER F.M.B.A.,L&F,REC,false,265021.25,DK,AXELTORV 3,KOBENHAVN V,1609
210505,727984,727984927566866,FAirWAY,participant,927566866,SCIENCEVIEW MEDIA BV,SCIENCE MEDIA BV,PRC,false,45375,NL,EEKHOORNSTRAAT 33,HILVERSUM,1216 AP
210505,727984,727984959114467,FAirWAY,participant,959114467,CLM ONDERZOEK EN ADVIES BV,CLM RESEARCH AND ADVICE,PRC,false,144625,NL,GUTENBERGWEG 1,CULEMBORG,4101 BA
210505,727984,727984999923240,FAirWAY,participant,999923240,UNIVERZA V LJUBLJANI,UL,HES,false,183750,SI,KONGRESNI TRG 12,LJUBLJANA,1000
210505,727984,727984999547365,FAirWAY,coordinator,999547365,STICHTING WAGENINGEN RESEARCH,WR,REC,false,622100,NL,DROEVENDAALSESTEEG 4,WAGENINGEN,6708 PB
228194,859891,859891999997736,PRORISK,participant,999997736,AARHUS UNIVERSITET,AU,HES,false,595044,DK,NORDRE RINGGADE 1,AARHUS C,8000
228194,859891,859891999880657,PRORISK,coordinator,999880657,Masarykova univerzita,MU,HES,false,469743.12,CZ,Zerotinovo namesti 9,BRNO STRED,60177
228194,859891,859891999976881,PRORISK,participant,999976881,THE UNIVERSITY OF SHEFFIELD,USFD,HES,false,606345.12,UK,FIRTH COURT WESTERN BANK,SHEFFIELD,S10 2TN
228194,859891,859891954530344,PRORISK,participant,954530344,STICHTING VU,STICHTING VU,HES,false,796859.64,NL,DE BOELELAAN 1105,AMSTERDAM,1081 HV
228194,859891,859891999605856,PRORISK,participant,999605856,KEEMILISE JA BIOLOOGILISE FUUSIKA INSTITUUT,KBFI,OTH,false,232069.68,EE,AKADEEMIA TEE 23,TALLINN,12618
228194,859891,859891999895983,PRORISK,participant,999895983,UNIVERSITAT DE GIRONA,UNIVERSITAT DE GIRONA,HES,false,250904.88,ES,PLACA SANT DOMENEC 3,GIRONA,17004
228194,859891,859891999991722,PRORISK,participant,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,CSIC,REC,false,250904.88,ES,CALLE SERRANO 117,MADRID,28006
228194,859891,859891999990655,PRORISK,participant,999990655,DANMARKS TEKNISKE UNIVERSITET,DTU,HES,false,297522,DK,ANKER ENGELUNDSVEJ 1 BYGNING 101 A,KGS LYNGBY,2800
228194,859891,859891997826585,PRORISK,participant,997826585,NORSK INSTITUTT FOR VANNFORSKNING,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,292342.32,NO,GAUSTADALLEEN 21,OSLO,0349
228194,859891,859891999671913,PRORISK,participant,999671913,ENVIRONMENTAL INSTITUTE s.r.o.,EI,PRC,false,233246.88,SK,Okruzna 78442,KOS,97241
200472,654462,654462999874643,STEMM-CCS,participant,999874643,UNIVERSITETET I TROMSOE NORGES ARKTISKE UNIVERSITET,UiT,HES,false,294412.5,NO,HANSINE HANSENS VEG 14,TROMSO,9019
200472,654462,654462999419616,STEMM-CCS,participant,999419616,UNI RESEARCH AS,UNI RESEARCH,REC,true,,NO,NYGARDSGATEN 112,BERGEN,5008
200472,654462,654462952856803,STEMM-CCS,participant,952856803,SEASCAPE CONSULTANTS LTD,SSC,PRC,false,306562.5,UK,BELBINS VALLEY BELBINS,ROMSEY HAMPSHIRE,SO51 0PE
200472,654462,654462999977948,STEMM-CCS,participant,999977948,TECHNISCHE UNIVERSITAET GRAZ,TU GRAZ,HES,false,460443.75,AT,RECHBAUERSTRASSE 12,GRAZ,8010
200472,654462,654462999484024,STEMM-CCS,participant,999484024,PLYMOUTH MARINE LABORATORY LIMITED,PML,REC,false,1125259,UK,PROSPECT PLACE WEST HOE,PLYMOUTH,PL1 3DH
200472,654462,654462906446474,STEMM-CCS,coordinator,906446474,UNITED KINGDOM RESEARCH AND INNOVATION,UKRI,REC,false,5084369.49,UK,POLARIS HOUSE NORTH STAR AVENUE,SWINDON,SN2 1FL
200472,654462,654462999853400,STEMM-CCS,participant,999853400,HERIOTWATT UNIVERSITY,HWU,HES,false,482010,UK,Riccarton,EDINBURGH,EH14 4AS
200472,654462,654462999975329,STEMM-CCS,participant,999975329,UNIVERSITY OF SOUTHAMPTON,SOUTHAMPTON,HES,false,2440750,UK,Highfield,SOUTHAMPTON,SO17 1BJ
200472,654462,654462997826585,STEMM-CCS,participant,997826585,NORSK INSTITUTT FOR VANNFORSKNING,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,61845,NO,GAUSTADALLEEN 21,OSLO,0349
200472,654462,654462898797054,STEMM-CCS,participant,898797054,NATIONAL OCEANOGRAPHY CENTRE,NOC (NEW),REC,false,1030610.51,UK,EUROPEAN WAY,SOUTHAMPTON,SO14 3ZH
200472,654462,654462999990267,STEMM-CCS,participant,999990267,MAXPLANCKGESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,REC,false,621750,DE,HOFGARTENSTRASSE 8,MUENCHEN,80539
200472,654462,654462986090458,STEMM-CCS,participant,986090458,HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL,GEOMAR,REC,false,3172790,DE,WISCHHOFSTRASSE 1-3,KIEL,24148
200472,654462,654462905860788,STEMM-CCS,participant,905860788,NORCE NORWEGIAN RESEARCH CENTRE AS,NORCE,REC,false,450770,NO,NYGARDSGATEN 112,BERGEN,5838
200472,654462,654462999425242,STEMM-CCS,participant,999425242,SHELL GLOBAL SOLUTIONS INTERNATIONAL BV,SHELL,PRC,false,125000,NL,LANGE KLEIWEG 40,RIJSWIJK,2288 GK
200472,654462,654462999974456,STEMM-CCS,participant,999974456,UNIVERSITETET I BERGEN,UiB,HES,false,261796.25,NO,MUSEPLASSEN 1,BERGEN,5020
200472,654462,654462999989200,STEMM-CCS,coordinator,999989200,NATURAL ENVIRONMENT RESEARCH COUNCIL,NERC,REC,true,,UK,Polaris House North Star Avenue,SWINDON WILTSHIRE,SN2 1EU
209553,746748,746748999466467,CAP-ICE,partner,999466467,BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,STANFORD,HES,false,,US,SERRA MALL 450,STANFORD,94305 2004
209553,746748,746748909875521,CAP-ICE,coordinator,909875521,SORBONNE UNIVERSITE,Sorbonne U,HES,false,264668.4,FR,21 RUE DE L'ECOLE DE MEDECINE,PARIS,75006
199124,655366,655366999898311,PLICO,coordinator,999898311,UNIVERSIDAD DE MALAGA,UMA,HES,false,170121.6,ES,AVDA CERVANTES NUM. 2,MALAGA,29016
219030,830085,830085909872223,Norrdigi,coordinator,909872223,NORRHYDRO OY,NORRHYDRO OY,PRC,false,2193537,FI,TEOLLISUUSTIE 30,ROVANIEMI,96300
223504,867561,867561908309165,PLATYPIS,coordinator,908309165,BETA BUGS LIMITED,Beta Bugs,PRC,false,50000,UK,46-54 HIGH STREET,INGATESTONE ESSEX,CM4 9DW
220963,830202,830202959108453,AQUOLIVE,coordinator,959108453,NATAC BIOTECH SL,NATAC,PRC,false,1744527.57,ES,CALLE FARADAY 7,MADRID,28049
208548,741316,741316999981052,TeleoLogic,coordinator,999981052,KING'S COLLEGE LONDON,KCL,HES,false,183454.8,UK,STRAND,LONDON,WC2R 2LS
230125,952379,952379999971837,SurfBio,coordinator,999971837,INSTITUT JOZEF STEFAN,JSI,REC,false,233822.5,SI,Jamova 39,LJUBLJANA,1000
230125,952379,952379999986096,SurfBio,participant,999986096,UNIVERSITEIT GENT,UGent,HES,false,121375,BE,SINT PIETERSNIEUWSTRAAT 25,GENT,9000
230125,952379,952379998959642,SurfBio,participant,998959642,UNIVERSIDAD DE BURGOS,UBU,HES,false,175000,ES,HOSPITAL DEL REY,BURGOS,09001
230125,952379,952379917429493,SurfBio,participant,917429493,AXIA INNOVATION UG,AXIA INNOVATION,PRC,false,121000,DE,TURKENSTRASSE 29,MUNCHEN,80799
230125,952379,952379999981634,SurfBio,participant,999981634,WAGENINGEN UNIVERSITY,WU,HES,false,129375,NL,DROEVENDAALSESTEEG 4,WAGENINGEN,6708 PB
230125,952379,952379999470541,SurfBio,participant,999470541,HELMHOLTZZENTRUM DRESDENROSSENDORF EV,HZDR,REC,false,119375,DE,BAUTZNER LANDSTRASSE 400,DRESDEN,01328
217126,828092,828092913720601,BC SKIN,coordinator,913720601,PROBIOTIKA LV,ProbiotikaLV,PRC,false,50000,LV,BRIVIBAS GATVE 451 -12,RIGA,1024
196648,662816,662816938472285,KERS-P,coordinator,938472285,FARINA PRESSE SRL,FARINA PRESSE SRL,PRC,false,50000,IT,VIA PROVINCIALE 31,SUELLO LC,23867
210014,760680,760680916828384,SOFTSLIDE,participant,916828384,REAGENT CHEMICAL SERVICES LIMITED,Reagent,PRC,false,395699.5,UK,18 ASTON FIELDS ROAD WHITEHOUSE INDUSTRIAL ESTATE CHESHIRE,RUNCORN,WA7 3DL
210014,760680,760680999509341,SOFTSLIDE,participant,999509341,INSTITUTO TECNOLOGICO DE ARAGON,ITAINNOVA,REC,false,294375,ES,MARIA DE LUNA 8,ZARAGOZA,50018
210014,760680,760680939108411,SOFTSLIDE,coordinator,939108411,ML ENGRAVING SRL,ML ENGRAVING SRL,PRC,false,574350,IT,VIA PRESOLANA 114,ONORE,24020
210014,760680,760680916764558,SOFTSLIDE,participant,916764558,SKM AERONAUTICS LTD,SKM Aeronautics,PRC,false,429625,IL,24 NACHSHON ST. SEGULA INDUSTRIAL ESTATE,PETACH TIKVA,49277
210014,760680,760680999981828,SOFTSLIDE,participant,999981828,GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER,LUH,HES,false,292000,DE,Welfengarten 1,HANNOVER,30167
194357,645674,645674998619754,PROCROP,partner,998619754,CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET),CONICET,REC,false,,AR,GODOY CRUZ 2290,BUENOS AIRES,C1425FQB
194357,645674,645674958106443,PROCROP,participant,958106443,POLO D'INNOVAZIONE DI GENOMICA GENETICA E BIOLOGIA SCARL,POLOGGB,PRC,false,157500,IT,VIA FIORENTINA 1,SIENA,53100
194357,645674,645674996430658,PROCROP,partner,996430658,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,CINVESTAV,HES,false,,MX,AVENIDA INSTITUTO POLITECNICO NACIONAL 2508,MEXICO,07360
194357,645674,645674999995796,PROCROP,participant,999995796,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,HES,false,211500,IT,Via Festa Del Perdono 7,MILANO,20122
194357,645674,645674999846319,PROCROP,coordinator,999846319,UNIVERSITA DEGLI STUDI DI PERUGIA,UNIPG,HES,false,225000,IT,PIAZZA DELL UNIVERSITA 1,PERUGIA,06123
194357,645674,645674999513803,PROCROP,participant,999513803,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,IRD,REC,false,144000,FR,BOULEVARD DE DUNKERQUE 44 CS 90009,MARSEILLE,13572
217129,828110,828110923179944,Tactonom,coordinator,923179944,INVENTIVIO GMBH,IVO,PRC,false,50000,DE,SIMON SCHOFFEL STR 37,NURNBERG,90427
223600,833454,833454999901318,DEVOCEAN,coordinator,999901318,LUNDS UNIVERSITET,ULUND,HES,false,2500000,SE,Paradisgatan 5c,LUND,22100
219859,836131,836131906207563,SLM-Tools,coordinator,906207563,OVERATH EPP GMBH,Overath EPP,PRC,false,50000,DE,DONRATHER STRASSE 17,LOHMAR,53797
201317,705360,705360999993274,MYCLIMATE,coordinator,999993274,INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONNEMENT,INRAE,REC,false,185076,FR,Rue De L'Universite 147,PARIS CEDEX 07,75338
207494,714039,714039972082494,NO-ICE-ROTOR,participant,972082494,RTA RAIL TEC ARSENAL FAHRZEUGVERSUCHSANLAGE GMBH,RAIL TEC ARSENAL,OTH,false,124337.5,AT,PAUKERWERKSTRASSE 3,WIEN,1210
207494,714039,714039999584128,NO-ICE-ROTOR,participant,999584128,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,AIT,REC,false,201624.94,AT,GIEFINGGASSE 4,WIEN,1210
207494,714039,714039997656738,NO-ICE-ROTOR,participant,997656738,CEST KOMPETENZZENTRUM FUR ELEKTROCHEMISCHE OBERFLACHENTECHNOLOGIE GMBH,CEST,REC,false,114800,AT,VIKTOR KAPLAN STRASSE 2,WIENER NEUSTADT,2700
207494,714039,714039936869845,NO-ICE-ROTOR,coordinator,936869845,VILLINGER GMBH,VILLINGER GMBH,PRC,false,189525,AT,GEWERBEPARK 6,MIEDERS,6142
207494,714039,714039920193314,NO-ICE-ROTOR,participant,920193314,SIA AVIATEST LTD,AVIATEST,PRC,false,119700,LV,REZEKNES IELA 1,RIGA,1073
194700,651054,651054937923071,BEVSTREAM,coordinator,937923071,HIPERBARIC SA,Hiperbaric,PRC,false,50000,ES,C CONDADO DE TREVINO 6,BURGOS,09001
205506,723764,723764991209924,GO0D MAN,coordinator,991209924,AEA s.r.l.,AEA,PRC,false,568400,IT,Via Fiume 16,Angeli di Rosora (AN),60030
205506,723764,723764951719187,GO0D MAN,participant,951719187,ELECTROLUX PROFESSIONAL SPA,ELUX,PRC,false,302225,IT,VIALE TREVISO 15,PORDENONE PN,33170
205506,723764,723764999633889,GO0D MAN,participant,999633889,UNINOVAINSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIASASSOCIACAO,UNINOVA,REC,false,563750,PT,CAMPUS DA CAPARICA QUINTA DA TORRE,CAPARICA,2829-516
205506,723764,723764998110795,GO0D MAN,participant,998110795,VOLKSWAGEN AUTOEUROPA Lda,VW Autoeuropa,PRC,false,219275,PT,Quinta da Marqueza,Quinta do AnjoPalmela,2951
205506,723764,723764923633225,GO0D MAN,participant,923633225,ZANNINI POLAND SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,ZAN,PRC,false,283062,PL,UL WOJKOWICKA 60,CZELADZ,41 250
205506,723764,723764998482208,GO0D MAN,participant,998482208,INSTITUTO POLITECNICO DE BRAGANCA,IPB,HES,false,495000,PT,CAMPUS DE SANTA APOLONIA,BRAGANCA,5301 253
205506,723764,723764999866689,GO0D MAN,participant,999866689,UNIVERSITA POLITECNICA DELLE MARCHE,UNIVPM,HES,false,585000,IT,PIAZZA ROMA 22,ANCONA,60121
205506,723764,723764999786179,GO0D MAN,participant,999786179,BOC ASSET MANAGEMENT GMBH,BOC,PRC,false,581875,AT,OPERNGASSE 20B,WIEN,1040
205506,723764,723764965052225,GO0D MAN,participant,965052225,PRIVREDNO DRUSTVO ZA PRUZANJE USLUGA ISTRAZIVANJE I RAZVOJ NISSATECH INNOVATION CENTRE DOO,COMPANY FOR PROVISION OF SERVICES RESEARCH & DEVE,PRC,false,413875,RS,CARA DUSANA 58 OFFICE 303,NIS,18000
209299,749353,749353998273464,ISSP,coordinator,998273464,ITUNIVERSITETET I KOBENHAVN,IT UNIVERSITY OF COPENHAGEN,HES,false,200194.8,DK,RUED LANGGAARDSVEJ 7,KOBENHAVN,2300
211593,776900,776900999987066,DEPART2050,participant,999987066,STICHTING NATIONAAL LUCHT EN RUIMTEVAARTLABORATORIUM,NLR,REC,false,154400,NL,Anthony Fokkerweg 2,AMSTERDAM,1059CM
211593,776900,776900999995602,DEPART2050,participant,999995602,UNIVERSITA DEGLI STUDI DI PADOVA,UNIPD,HES,false,87875,IT,VIA 8 FEBBRAIO 2,PADOVA,35122
211593,776900,776900937569409,DEPART2050,participant,937569409,Anotec Engineering S.L.,ANOTEC ENGINEERING,PRC,false,96500,ES,CALLE RECTOR JOSE VIDA SORIA 2 PORTAL 7 PLANTA 2 PUERTA C,MOTRIL,18613
211593,776900,776900999440762,DEPART2050,coordinator,999440762,CRANFIELD UNIVERSITY,CU,HES,false,241000,UK,College Road,CRANFIELD - BEDFORDSHIRE,MK43 0AL
202977,706274,706274999455894,AS-ABA,coordinator,999455894,FUNDACAO CALOUSTE GULBENKIAN,FCG-IGC,REC,false,148635.6,PT,AVENIDA BERNA 45,LISBOA,1000
194680,650989,650989952896573,Ultramelt,coordinator,952896573,THE TECHNOLOGY RESEARCH CENTRE LIMITED,TRC,PRC,false,50000,UK,MAIN STREET THE OLD ELECTRICAL,WELBY GRANTHAM,NG32 3LT
198555,697720,697720911760619,Solaris,coordinator,911760619,IDROEDIL SRL,IDROEDIL,PRC,false,50000,IT,VIA C. COLOMBO 54,TAGGIA IM,18018
199957,691728,691728953820401,DESTRESS,participant,953820401,KIGAM (KOREA INSTITUTE OF GEOSCIENCE AND MINERAL RESOURCES),KIGAM,REC,false,,KR,124 GWAHAK-RO YUSEONG-GU,DAEJOEN,34132
199957,691728,691728928406886,DESTRESS,participant,928406886,GEOTHERMIE NEUBRANDENBURG GMBH,GEOTHERMIE NEUBRANDENBURG GMBH,PRC,false,113093.75,DE,SEESTRASSE 7A,NEUBRANDENBURG,17033
199957,691728,691728999988909,DESTRESS,participant,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,867057.5,NL,ANNA VAN BUERENPLEIN 1,DEN HAAG,2595 DA
199957,691728,691728969027382,DESTRESS,participant,969027382,KOREA INSTITUTE OF CIVIL ENGINEERING AND BUILDING TECHNOLOGY,KICT,REC,false,,KR,GOYANG DAERO 283 ILSANEO GU GYEONGG,GOYANG,
199957,691728,691728937546905,DESTRESS,participant,937546905,GEOENERGIE SUISSE AG,GEO-ENERGIE SUISSE AG,PRC,false,,CH,REITERGASSE 11,ZURICH,8004
199957,691728,691728928152843,DESTRESS,participant,928152843,TRIAS WESTLAND BV,Trias Westland B.V.,PRC,false,279259.34,NL,NIEUWEWEG 1,POELDIJK,2685 AP
199957,691728,691728933471062,DESTRESS,participant,933471062,GEOTERMA UAB,GEOTERMA UAB,PRC,true,5843,LT,LYPKIU STREET 17,KLAIPEDA,LT-94100
199957,691728,691728928150224,DESTRESS,participant,928150224,ECW GEOMANAGEMENT BV,ECW,PRC,false,16595.49,NL,AGRIPORT 109,MIDDENMEER,1775 TA
199957,691728,691728993419972,DESTRESS,participant,993419972,ENBW ENERGIE BADENWURTTEMBERG AG,EnBW,PRC,false,333203.5,DE,DURLACHER ALLEE 93,KARLSRUHE,76131
199957,691728,691728996466063,DESTRESS,participant,996466063,SEOUL NATIONAL UNIVERSITY,SNU,HES,false,,KR,Sillim-Dong Gwanak-Gu SAN 56-1,SEOUL,151742
199957,691728,691728996569950,DESTRESS,participant,996569950,UNIVERSITE DE STRASBOURG,UNISTRA,HES,false,1204674.49,FR,RUE BLAISE PASCAL 4,STRASBOURG,67081
199957,691728,691728930184023,DESTRESS,participant,930184023,NEXGEO INC,NEXGEO Inc.,PRC,false,,KR,5F 6F JEONGHWA BLDG 39YANGJAE DAERO 66 GIL,Seoul,138800
199957,691728,691728999994341,DESTRESS,coordinator,999994341,HELMHOLTZ ZENTRUM POTSDAM DEUTSCHESGEOFORSCHUNGSZENTRUM GFZ,GFZ,REC,false,6147736.56,DE,TELEGRAFENBERG 17,POTSDAM,14473
199957,691728,691728999979015,DESTRESS,participant,999979015,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,HES,false,,CH,Raemistrasse 101,ZUERICH,8092
199957,691728,691728999985805,DESTRESS,participant,999985805,UNIVERSITEIT UTRECHT,UU,HES,false,151612.5,NL,HEIDELBERGLAAN 8,UTRECHT,3584 CS
199957,691728,691728999974165,DESTRESS,participant,999974165,UNIVERSITY OF GLASGOW,UGLA,HES,false,395107.5,UK,UNIVERSITY AVENUE,GLASGOW,G12 8QQ
199957,691728,691728999977366,DESTRESS,participant,999977366,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,HES,false,513750,NL,STEVINWEG 1,DELFT,2628 CN
199957,691728,691728937591137,DESTRESS,participant,937591137,ESGEOTHERMIE,ES-GEOTHERMIE,PRC,false,685475,FR,26 BOULEVARD DU PRESIDENT WILSON,STRASBOURG,67000
