projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,lastName
703787,INTERPLAY,MSCA-IF,996333755,DR,Jordi,Jordi MERINO,MERINO
703789,ESOMAVOD,MSCA-IF,99998435,DR,Vasu,Vasu DHANANJAYAN,DHANANJAYAN
703798,AcadHist,MSCA-IF,9999795,DR,Kilian,Kilian Fleischer,Fleischer
703802,PlantCellMech,MSCA-IF,99776402,DR,Pauline,Pauline DURAND,DURAND
703802,PlantCellMech,MSCA-IF,999977172,DR,Pauline,Pauline DURAND,DURAND
703803,NonlinearMeta,MSCA-IF,999907526,DR,Shumei,Shumei Chen,Chen
703813,C-LEAK,MSCA-IF,999864555,DR,Ronny,Ronny LAUERWALD,LAUERWALD
703829,ACTECH,MSCA-IF,999859123,DR,Piero,Piero GILENTO,GILENTO
703854,FFABFORCE,MSCA-IF,999957869,DR,Steven,Steven O'CONNOR,O'CONNOR
703860,SOLARACT,MSCA-IF,999866883,DR,Vera,Vera KREWALD,KREWALD
703861,FANSOC,MSCA-IF,999985805,DR,Baira,Baira Donoeva,Donoeva
703862,LCCMcons,MSCA-IF,999871539,DR,Isabel,Isabel Duarte Rosa,Duarte Rosa
703864,SNAPCAT,MSCA-IF,999907526,DR,Shane,Shane MURPHY,MURPHY
703872,MCANALSMSCA2015,MSCA-IF,999976978,DR,Meritxell,Meritxell CANALS,CANALS
703873,BroWoun,MSCA-IF,999976784,DR,Martina,Martina Salvante,Salvante
703875,DANCING,MSCA-IF,999974941,DR,Alice,Alice RIZZARDO,RIZZARDO
703880,MSCCC,MSCA-IF,999854564,MR,Tom,Tom GOREN,GOREN
703886,CFQMLD,MSCA-IF,999990267,DR,Adam,Adam RUNIONS,RUNIONS
703893,PATH,MSCA-IF,998096827,DR,Stefania,Stefania BARTOLETTI,BARTOLETTI
703893,PATH,MSCA-IF,999839626,DR,Stefania,Stefania BARTOLETTI,BARTOLETTI
703896,VGAP,MSCA-IF,999866495,DR,Florian Sebastian,Florian Sebastian Full,Full
703907,GTR,MSCA-IF,999541836,DR,Nina,Nina Schweizer,Schweizer
703912,TERAULTRA,MSCA-IF,999975426,DR,Muhammad,Muhammad Talukder,Talukder
703916,Burst3D,MSCA-IF,999515355,DR,Yuri,Yuri CAVECCHI,CAVECCHI
703916,Burst3D,MSCA-IF,999975329,DR,Yuri,Yuri CAVECCHI,CAVECCHI
703926,BosQuanTran,MSCA-IF,99987765,DR,Monika,Monika AIDELSBURGER,AIDELSBURGER
703929,IVSysImmunoProt,MSCA-IF,999547365,DR,Isabelle,Isabelle Lacroix,Lacroix
703934,FluoroDendriNostic,MSCA-IF,999907526,DR,Benoit,Benoit Couturaud,Couturaud
703934,FluoroDendriNostic,MSCA-IF,999976784,DR,Benoit,Benoit Couturaud,Couturaud
703937,DaphNet,MSCA-IF,999986096,DR,Federica,Federica Bressan,Bressan
703949,CFUC,MSCA-IF,999976784,DR,Kai,Kai ZHENG,ZHENG
703950,HEAPPs,MSCA-IF,999842924,DR,Yan,Yan ZHANG,ZHANG
703953,MYCONEUTROPHILS,MSCA-IF,999977172,DR,Sergio,Sergio CANDEL CAMACHO,CANDEL CAMACHO
703954,transcriPTIon,MSCA-IF,998398982,MS,Marta,Marta BJORNSON,BJORNSON
703959,Degrees of Belief,MSCA-IF,999975426,DR,Edward,Edward ELLIOTT,ELLIOTT
703961,PURKINJEREG,MSCA-IF,999861257,DR,Sol María,Sol María POSE MÉNDEZ,POSE MÉNDEZ
703966,Intersex Genealogy,MSCA-IF,999986484,DR,Sara,Sara LUGO,LUGO
703972,ClusterDynamics,MSCA-IF,999977463,DR,Barbara,Barbara LECHNER,LECHNER
703978,SWATCH,MSCA-IF,997591651,DR,Ana,Ana ANDREU,ANDREU
703978,SWATCH,MSCA-IF,99946734,DR,Ana,Ana ANDREU,ANDREU
703979,SELAPHOR,MSCA-IF,999595089,MRS,Tatiana,Tatiana HABRUSEVA,HABRUSEVA
703986,RETICULUS,MSCA-IF,999997736,DR,Ana,Ana OLIVEIRA,OLIVEIRA
703988,ULPIoT,MSCA-IF,999869696,DR,Orazio,Orazio AIELLO,AIELLO
703988,ULPIoT,MSCA-IF,999977754,DR,Orazio,Orazio AIELLO,AIELLO
703991,CARAMBA,MSCA-IF,99999793,DR,Eva,Eva ORTEGA RETUERTA,ORTEGA RETUERTA
703999,YnotSing,MSCA-IF,999974553,MS,Karan,Karan ODOM,ODOM
704004,SELDOM,MSCA-IF,999981149,DR,Yoann,Yoann Tomczak,Tomczak
704005,TIME COURSE,MSCA-IF,996120064,DR,Nathalie,Nathalie Belanger,Belanger
704010,RNF,MSCA-IF,999882791,DR,Catherine,Catherine ROTTENBERG,ROTTENBERG
704025,a-Sign,MSCA-IF,999451238,DR,Joana,Joana Moscoso,Moscoso
704030,AFFMA,MSCA-IF,999857765,DR,Yurii,Yurii KOLOMOITSEV,KOLOMOITSEV
704035,MARIPOSAS,MSCA-IF,999981925,MR,Pavel,Pavel Matos,Matos
704039,AQUAHYDRO,MSCA-IF,999991334,DR,David,David Soto,Soto
704045,MODES,MSCA-IF,999909854,MR,Stephan,Stephan WIRTHS,WIRTHS
704070,TEN-COMPLEX,MSCA-IF,999985805,DR,Dimphna,Dimphna MEIJER,MEIJER
704094,GRANITE,MSCA-IF,999974165,DR,David,David KEITEL,KEITEL
704098,HyCoRod,MSCA-IF,99999793,DR,Marta,Marta Estrader Bofarull,Estrader Bofarull
704110,CADENT,MSCA-IF,999977851,DR,Patrick,Patrick Mikalef,Mikalef
704111,InfTy,MSCA-IF,999991043,DR,Łukasz,Łukasz CZAJKA,CZAJKA
704120,MIRNANO,MSCA-IF,99946734,DR,Alessandro,Alessandro Bertucci,Bertucci
704120,MIRNANO,MSCA-IF,999844864,DR,Alessandro,Alessandro Bertucci,Bertucci
704123,DMsky,MSCA-IF,999993468,DR,Francesca,Francesca CALORE,CALORE
704127,HEGNAT,MSCA-IF,986070476,DR,Guido,Guido SEDDONE,SEDDONE
704127,HEGNAT,MSCA-IF,999846028,DR,Guido,Guido SEDDONE,SEDDONE
704133,PIEZOMACH,MSCA-IF,999904228,DR,Giuseppe,Giuseppe Habib,Habib
704141,BRYOMICS,MSCA-IF,992108047,DR,Teresa,Teresa BOQUETE,BOQUETE
704141,BRYOMICS,MSCA-IF,999991722,DR,Teresa,Teresa BOQUETE,BOQUETE
704152,Garibaldinism,MSCA-IF,999975426,DR,Enrico,Enrico ACCIAI,ACCIAI
704172,RACE,MSCA-IF,99647974,DR,Barbora,Barbora Trubenova,Trubenova
704175,SMART-BONE,MSCA-IF,997996432,DR,Donata,Donata IANDOLO,IANDOLO
704175,SMART-BONE,MSCA-IF,999849326,DR,Donata,Donata IANDOLO,IANDOLO
704175,SMART-BONE,MSCA-IF,999977172,DR,Donata,Donata IANDOLO,IANDOLO
704187,HEFTinLOOPS,MSCA-IF,999988133,DR,Eleni,Eleni VRYONIDOU,VRYONIDOU
704192,CV SUBUNIQC,MSCA-IF,999978627,DR,Giulia,Giulia Ferrini,Ferrini
704201,NanoORC,MSCA-IF,999990655,DR,Maria E.,Maria E. MONDEJAR,MONDEJAR
704206,CasMETICS,MSCA-IF,999985029,DR,Daniel,Daniel JONES,JONES
704218,AMO-dance,MSCA-IF,999865234,DR,Elham,Elham KHOSRAVI,KHOSRAVI
704227,Young-Italian 2015,MSCA-IF,999974262,DR,Enrico,Enrico BIASIN,BIASIN
704228,Yeast-Glyco,MSCA-IF,961670417,DR,Adnan,Adnan Halim,Halim
704228,Yeast-Glyco,MSCA-IF,999991043,DR,Adnan,Adnan Halim,Halim
704245,PACE,MSCA-IF,999974359,DR,Ryan,Ryan Schmidt,Schmidt
704254,EpiCDomestic,MSCA-IF,999991043,DR,Oliver,Oliver SMITH,SMITH
704261,globalfertilitychain,MSCA-IF,999981052,MRS,sigrid,sigrid VERTOMMEN,VERTOMMEN
704263,Gap2bridge,MSCA-IF,999985029,DR,Laura,Laura EME,EME
704268,PAIR,MSCA-IF,951414122,DR,Elaine,Elaine Fuertes,Fuertes
704268,PAIR,MSCA-IF,999551245,DR,Elaine,Elaine Fuertes,Fuertes
704272,NITROX,MSCA-IF,999904616,DR,Carolin,Carolin Löscher,Löscher
704280,NOSTA,MSCA-IF,999835843,DR,Charalambos,Charalambos Evangeli,Evangeli
704281,CCDSA,MSCA-IF,99997562,DR,Gautam,Gautam DEY,DEY
704283,EStoPARENTING,MSCA-IF,999847677,DR,Francesca,Francesca Lionetti,Lionetti
704292,TORWIRE,MSCA-IF,999847677,DR,Dabiao,Dabiao LIU,LIU
704298,ERcontext,MSCA-IF,999991334,DR,Elise,Elise KALOKERINOS,KALOKERINOS
704299,Cohesin loading,MSCA-IF,999919069,DR,Benedikt,Benedikt BAUER,BAUER
704319,Wnt and CRC,MSCA-IF,995163935,DR,JORDI,JORDI MARTINEZ-QUINTANILLA,MARTINEZ-QUINTANILLA
704330,ACTING-NOW,MSCA-IF,999907526,DR,Krzysztof,Krzysztof MICHALAK,MICHALAK
704332,GLOBALTOX,MSCA-IF,999865331,DR,María Nazaret,María Nazaret González Alcaraz,González Alcaraz
704333,THaCH,MSCA-IF,998804636,DR,Charlie,Charlie WAUGH,WAUGH
704333,THaCH,MSCA-IF,999847677,DR,Charlie,Charlie WAUGH,WAUGH
704334,DARES,MSCA-IF,999976493,DR,Wei,Wei Huang,Huang
704335,VIRCOLLAB,MSCA-IF,986293091,PROF,Sen,Sen CHAI,CHAI
704361,Meta_Mind,MSCA-IF,983944139,DR,Martijn,Martijn WOKKE,WOKKE
704361,Meta_Mind,MSCA-IF,99946734,DR,Martijn,Martijn WOKKE,WOKKE
704361,Meta_Mind,MSCA-IF,999977172,DR,Martijn,Martijn WOKKE,WOKKE
704364,FOIPO,MSCA-IF,954530344,MRS,Imran,Imran AVCI,AVCI
704364,FOIPO,MSCA-IF,998732274,MRS,Imran,Imran AVCI,AVCI
704382,BeeSymOverSpace,MSCA-IF,998813172,DR,Crystal,Crystal Frost,Frost
704382,BeeSymOverSpace,MSCA-IF,999980567,DR,Crystal,Crystal Frost,Frost
704383,GENETONE,MSCA-IF,906446474,DR,Isabel,Isabel BEETS,BEETS
704383,GENETONE,MSCA-IF,99999017,DR,Isabel,Isabel BEETS,BEETS
704393,SynGenes,MSCA-IF,999990267,DR,Amanda,Amanda Tilot,Tilot
704409,CoCo,MSCA-IF,999991043,DR,ANA,ANA MARTIN GONZALEZ,MARTIN GONZALEZ
704410,FUTURE,MSCA-IF,999991722,DR,Pavel,Pavel Dvořák,Dvořák
704426,BNPGE,MSCA-IF,999974941,DR,Isabelle,Isabelle Vea,Vea
704438,TICKLE ME,MSCA-IF,99997853,DR,Konstantina,Konstantina Kilteni,Kilteni
704450,SEMA3C,MSCA-IF,999997833,DR,Amelie,Amelie CALMONT,CALMONT
704459,HYBOCOMIX,MSCA-IF,999896953,DR,Elena,Elena PATYUKOVA,PATYUKOVA
704464,Yamnomics,MSCA-IF,999481793,DR,Juan,Juan VIRUEL,VIRUEL
704473,PyroMOF2cat,MSCA-IF,999977366,DR,Lide,Lide OAR-ARTETA,OAR-ARTETA
704476,FPGA Accelerators,MSCA-IF,999923628,DR,Muhammet Mustafa,Muhammet Mustafa OZDAL,OZDAL
704479,Legitimacy,MSCA-IF,968246435,DR,Andro,Andro KITUS,KITUS
704479,Legitimacy,MSCA-IF,999847677,DR,Andro,Andro KITUS,KITUS
704491,HYPERBIO,MSCA-IF,999975814,DR,Hima Bindu,Hima Bindu KOLLI,KOLLI
704501,OSCA,MSCA-IF,906446474,DR,Eloise,Eloise MARAIS,MARAIS
704501,OSCA,MSCA-IF,9999892,DR,Eloise,Eloise MARAIS,MARAIS
704506,Integrating Memories,MSCA-IF,954530344,DR,Marlieke,Marlieke VAN KESTEREN,VAN KESTEREN
704507,EUROSOCIAL,MSCA-IF,999957869,DR,Michele,Michele DI DONATO,DI DONATO
704514,InnateMSDyn,MSCA-IF,955518483,DR,Celine,Celine CARAVAGNA,CARAVAGNA
704522,NANOBreg,MSCA-IF,999620018,DR,Javier,Javier Vega Ramos,Vega Ramos
704528,POSE,MSCA-IF,99999793,DR,Greg,Greg KERR,KERR
704537,DecodeRemapping,MSCA-IF,954530344,DR,Martin,Martin SZINTE,SZINTE
704544,ZeBiolApp,MSCA-IF,999985805,DR,Abhishek,Abhishek Dutta Chowdhury,Dutta Chowdhury
704557,MUMPS,MSCA-IF,999992013,DR,Flavien,Flavien Boussuge,Boussuge
704566,AlgDates,MSCA-IF,999907235,DR,Guifré,Guifré TORRUELLA,TORRUELLA
704582,MIGRADAPT,MSCA-IF,999851848,DR,Valeria,Valeria MARASCO,MARASCO
704585,PROCEED,MSCA-IF,999518944,DR,Andrea,Andrea ALESSANDRI,ALESSANDRI
704587,SKINFRET,MSCA-IF,999981052,DR,Toru,Toru HIRATSUKA,HIRATSUKA
704589,DefAlgS,MSCA-IF,999991043,DR,Sinan,Sinan Yalin,Yalin
704603,metaVir-Alp,MSCA-IF,999841954,DR,Federica,Federica Pinto,Pinto
704626,MICROFOUNDATIONS,MSCA-IF,999991043,DR,Balkan,Balkan DEVLEN,DEVLEN
704633,QUMEC,MSCA-IF,999993953,DR,Luca,Luca CIACCI,CIACCI
704647,TGDNL,MSCA-IF,992204077,DR,Niklas,Niklas MEJHERT,MEJHERT
704647,TGDNL,MSCA-IF,99997853,DR,Niklas,Niklas MEJHERT,MEJHERT
704659,FlexBatteries,MSCA-IF,999977366,DR,Chandramohan,Chandramohan George,George
704672,QBAS,MSCA-IF,999852721,DR,Simon,Simon HAINE,HAINE
704673,TGIP,MSCA-IF,999847677,DR,Konstantinos,Konstantinos SAGONAS,SAGONAS
704679,PARTNER,MSCA-IF,999974262,DR,Alin,Alin RADU,RADU
704681,FRoST,MSCA-IF,999591306,DR,Lucile,Lucile TURC,TURC
704681,FRoST,MSCA-IF,999994535,DR,Lucile,Lucile TURC,TURC
704696,RESOLVE,MSCA-IF,999923337,MS,Ana,Ana Cernok,Cernok
704697,REPROHEAT,MSCA-IF,999991722,DR,Francesca,Francesca Resentini,Resentini
704698,WideBrainImaging,MSCA-IF,999919069,DR,Michael,Michael TAYLOR,TAYLOR
704709,MATRIX,MSCA-IF,999978336,DR,Gianni,Gianni GALLELLO,GALLELLO
704710,SDchirnanocat,MSCA-IF,999976978,DR,Israel,Israel CANO,CANO
704716,SPES,MSCA-IF,999985417,DR,Franco,Franco LUCIANI,LUCIANI
704724,THERMCP,MSCA-IF,999842924,DR,Yana,Yana Wade,Wade
704728,FuSEL,MSCA-IF,999833903,DR,Diego,Diego CARNEVALE,CARNEVALE
704733,CharmingAntimatter,MSCA-IF,99990384,DR,Evelina,Evelina Gersabeck,Gersabeck
704734,SUPRACOPHS,MSCA-IF,999855728,DR,Dafni,Dafni MOATSOU,MOATSOU
704759,MICCO,MSCA-IF,999839335,MR,Manolis,Manolis TZOUVELEKAS,TZOUVELEKAS
704763,CAiPSC,MSCA-IF,999455894,DR,Ines,Ines MILAGRE,MILAGRE
704779,Fit-The-Fat,MSCA-IF,95317603,DR,Alessandra,Alessandra Petrelli,Petrelli
704786,3D-Plant2Cells,MSCA-IF,99946734,MR,Louis-Félix,Louis-Félix NOTHIAS-SCAGLIA,NOTHIAS-SCAGLIA
704786,3D-Plant2Cells,MSCA-IF,99999793,MR,Louis-Félix,Louis-Félix NOTHIAS-SCAGLIA,NOTHIAS-SCAGLIA
704790,ENFOC,MSCA-IF,999984059,DR,Tobias,Tobias Eriksson,Eriksson
704803,TESNinSAB,MSCA-IF,999866592,DR,Emel,Emel Topuz,Topuz
704807,BEND,MSCA-IF,999974165,DR,Md Abdul,Md Abdul KAFI,KAFI
704817,RecInRep,MSCA-IF,999976396,DR,Matteo,Matteo BERTI,BERTI
704822,MedCoRes,MSCA-IF,967062453,DR,Elodie,Elodie Brisset,Brisset
704830,Supra spin-selection,MSCA-IF,999977269,DR,Chidambar,Chidambar KULKARNI,KULKARNI
704832,TwUnaGas,MSCA-IF,999977172,DR,Raphael,Raphael LOPES,LOPES
704837,WINDASH,MSCA-IF,999466467,MR,Felipe,Felipe GOMEZ CUBA,GOMEZ CUBA
704837,WINDASH,MSCA-IF,999995602,MR,Felipe,Felipe GOMEZ CUBA,GOMEZ CUBA
704848,CF_struct,MSCA-IF,999845446,DR,Susan,Susan FETICS,FETICS
704852,GaLIophore,MSCA-IF,999470541,DR,Rohan,Rohan JAIN,JAIN
704867,CUISINE,MSCA-IF,99998435,DR,Juan José,Juan José GARCÍA-GRANERO FOS,GARCÍA-GRANERO FOS
704870,SILYCAT,MSCA-IF,94973544,DR,Suman,Suman PRAMANIK,PRAMANIK
704895,TERMS-Ocean,MSCA-IF,999864555,DR,Kathryn,Kathryn SMITH,SMITH
704903,BAC-STAR,MSCA-IF,999975814,DR,Kenneth,Kenneth Schneider,Schneider
704910,InfGroups,MSCA-IF,999984253,DR,Alla,Alla Detinko,Detinko
704912,FLUORODRUGS,MSCA-IF,999974941,DR,Antonio Jesus,Antonio Jesus FERNANDEZ VARGAS,FERNANDEZ VARGAS
704920,ADAPTIVE INVERSIONS,MSCA-IF,999981925,DR,Emma,Emma BERDAN,BERDAN
704936,FINREALNETS,MSCA-IF,999976396,MRS,Susanna,Susanna Saroyan,Saroyan
704947,ADVANTAG5,MSCA-IF,991256096,DR,Marko,Marko KOSUNEN,KOSUNEN
704947,ADVANTAG5,MSCA-IF,99946734,DR,Marko,Marko KOSUNEN,KOSUNEN
704951,ISOMET,MSCA-IF,999845252,MRS,Whitney,Whitney BADER,BADER
704951,ISOMET,MSCA-IF,999976105,MRS,Whitney,Whitney BADER,BADER
704956,AstroLakes,MSCA-IF,9997661,MR,Gregory,Gregory Farrant,Farrant
704957,NANOREM,MSCA-IF,999986387,DR,Cristina,Cristina CALDELAS-MOLINA,CALDELAS-MOLINA
704960,INTEGRISTEM,MSCA-IF,999896759,DR,Mathilde,Mathilde ROMAGNOLI,ROMAGNOLI
704963,E-TEX,MSCA-IF,999864555,DR,Ana,Ana Neves,Neves
704974,HONEYDIAB-8,MSCA-IF,999981052,DR,Irma,Irma PUJOL-AUTONELL,PUJOL-AUTONELL
704978,SMILED,MSCA-IF,99997853,DR,Nicolas,Nicolas PILLON,PILLON
704989,SUMO-ZNHIT6-snoRNPs,MSCA-IF,999975523,DR,Barbara,Barbara Mojsa-Kolodziejska,Mojsa-Kolodziejska
704992,CraNOC,MSCA-IF,999988424,DR,Maria,Maria UUSISAARI,UUSISAARI
704994,Labour and Migration,MSCA-IF,99997562,PROF,Fabrice,Fabrice BENSIMON,BENSIMON
704995,DE-STRESS,MSCA-IF,999975717,DR,Anand,Anand GURURAJAN,GURURAJAN
704998,QuP,MSCA-IF,999953019,DR,Raquel,Raquel CHULIA-JORDAN,CHULIA-JORDAN
705010,Detect and React,MSCA-IF,999985805,DR,Christian,Christian JANSSEN,JANSSEN
705015,DNA Pol III,MSCA-IF,999993468,DR,Hailey,Hailey GAHLON,GAHLON
705020,SOLOMON,MSCA-IF,999896953,DR,Lukas,Lukas ESTERLE,ESTERLE
705023,ProHyPro,MSCA-IF,999992401,DR,YELEI,YELEI SUN,SUN
705024,TOPACT,MSCA-IF,99998435,DR,Marjolein,Marjolein van der Linden,van der Linden
705026,DIGITAL ALFIERI,MSCA-IF,99999793,DR,Monica,Monica Zanardo,Zanardo
705033,AggregationKinetics,MSCA-IF,999976784,DR,Emre,Emre Esenturk,Esenturk
705037,Dynamic Perspectives,MSCA-IF,99946734,DR,Alexia,Alexia GALATI,GALATI
705037,Dynamic Perspectives,MSCA-IF,999835843,DR,Alexia,Alexia GALATI,GALATI
705041,BINAMA,MSCA-IF,99946734,DR,Athina,Athina ANASTASAKI,ANASTASAKI
705041,BINAMA,MSCA-IF,999976784,DR,Athina,Athina ANASTASAKI,ANASTASAKI
705044,IMPACT,MSCA-IF,999985417,DR,Penny,Penny Levickis,Levickis
705046,SocialAccent,MSCA-IF,999986096,DR,Alice,Alice FOUCART,FOUCART
705054,NOFLAME,MSCA-IF,999990267,DR,Maria,Maria Martinez Velencoso,Martinez Velencoso
705067,GRADIENT,MSCA-IF,999698782,DR,Nikolaos,Nikolaos Koutsias,Koutsias
705079,EXPHYLL,MSCA-IF,999976784,DR,Martin,Martin Riemer,Riemer
705089,MIR-CHROM-C,MSCA-IF,999985611,DR,Estefanía,Estefanía LOZANO-VELASCO,LOZANO-VELASCO
705090,Ex Anatolia lux,MSCA-IF,999991043,DR,Matilde,Matilde SERANGELI,SERANGELI
705100,BIOMODULAR,MSCA-IF,999990655,DR,Silvia,Silvia TOLU,TOLU
705104,Exile and Technology,MSCA-IF,992204077,MS,Emily,Emily MACGREGOR,MACGREGOR
705104,Exile and Technology,MSCA-IF,999861451,MS,Emily,Emily MACGREGOR,MACGREGOR
705108,HippBoundariesPE,MSCA-IF,999977172,DR,Aya,Aya BEN-YAKOV,BEN-YAKOV
705108,HippBoundariesPE,MSCA-IF,99999017,DR,Aya,Aya BEN-YAKOV,BEN-YAKOV
705109,N-MuQuaS,MSCA-IF,996434053,DR,Remigiusz,Remigiusz AUGUSIAK,AUGUSIAK
705112,ZC,MSCA-IF,999844282,DR,Leo,Leo MARGOLIS,MARGOLIS
705113,2for1-SingletFission,MSCA-IF,999977172,DR,Murad,Murad TAYEBJEE,TAYEBJEE
705135,MPSC,MSCA-IF,999977172,DR,Eric,Eric RAHRMANN,RAHRMANN
705140,RecessionsHealth,MSCA-IF,954530344,DR,Mathilde,Mathilde GODARD,GODARD
705149,MicroERA,MSCA-IF,999994632,DR,Floriane,Floriane Larras,Larras
705151,ChemoSense,MSCA-IF,999990267,DR,Stefan,Stefan PENTZOLD,PENTZOLD
705161,NanoArray,MSCA-IF,909875521,DR,Alexandra,Alexandra Sheremet,Sheremet
705161,NanoArray,MSCA-IF,999986193,DR,Alexandra,Alexandra Sheremet,Sheremet
705163,MicroNICHE,MSCA-IF,998269778,DR,Pilar,Pilar Carreras,Carreras
705163,MicroNICHE,MSCA-IF,999874546,DR,Pilar,Pilar Carreras,Carreras
705163,MicroNICHE,MSCA-IF,999991722,DR,Pilar,Pilar Carreras,Carreras
705165,Protoeukaryotes,MSCA-IF,999974262,DR,Pavan Kumar,Pavan Kumar BOSUKONDA,BOSUKONDA
705188,TaGFrag,MSCA-IF,999977269,DR,Richard,Richard DOVESTON,DOVESTON
705190,NuSiCC,MSCA-IF,999974165,DR,Björn,Björn KRUSPIG,KRUSPIG
705194,SeQuCom,MSCA-IF,99997562,DR,Anna,Anna PAPPA,PAPPA
705204,BIJOU,MSCA-IF,99983982,DR,Beatrice,Beatrice DEMARCHI,DEMARCHI
705207,OCGN,MSCA-IF,999852527,MR,Eric,Eric Leukfeldt,Leukfeldt
705215,Rockslope_failures,MSCA-IF,999977172,DR,Antonio,Antonio ABELLAN,ABELLAN
705217,UPR,MSCA-IF,999466467,DR,Eddie,Eddie Brummelman,Brummelman
705217,UPR,MSCA-IF,999985708,DR,Eddie,Eddie Brummelman,Brummelman
705219,HIT-LVAD,MSCA-IF,998269778,DR,Eric,Eric Stohr,Stohr
705219,HIT-LVAD,MSCA-IF,999872024,DR,Eric,Eric Stohr,Stohr
705222,Magintlec,MSCA-IF,991256096,DR,Rhodri,Rhodri MANSELL,MANSELL
705225,MEDICINE,MSCA-IF,938699847,DR,Elizabeth,Elizabeth CURRIE,CURRIE
705225,MEDICINE,MSCA-IF,999978336,DR,Elizabeth,Elizabeth CURRIE,CURRIE
705229,MoGEs,MSCA-IF,999990267,DR,Maarten,Maarten VAN DE MEENT,VAN DE MEENT
705230,CO2-RR-MODCAT,MSCA-IF,999990655,DR,stefano,stefano MEZZAVILLA,MEZZAVILLA
705247,DINEQ,MSCA-IF,999907526,DR,Eva Maria,Eva Maria Gómez Jiménez,Gómez Jiménez
705249,RICC,MSCA-IF,999978045,DR,Kevin,Kevin BUCKLEY,BUCKLEY
705256,COPQE,MSCA-IF,997579817,DR,Elica,Elica KYOSEVA,KYOSEVA
705269,SCOUTFermi2D,MSCA-IF,999582479,DR,Francesco,Francesco Scazza,Scazza
705269,SCOUTFermi2D,MSCA-IF,9999795,DR,Francesco,Francesco Scazza,Scazza
705278,Quantum BOSS,MSCA-IF,99998435,DR,Patrick,Patrick LEDINGHAM,LEDINGHAM
705283,NNI,MSCA-IF,999845446,DR,Giovanni,Giovanni FRAZZETTO,FRAZZETTO
705287,FOMN,MSCA-IF,999845446,DR,Laura,Laura RUSSO,RUSSO
705289,CHROMATIX,MSCA-IF,999896759,DR,Jan,Jan ZYLICZ,ZYLICZ
705295,Multi-time Integral Eqs.,MSCA-IF,999882403,DR,Matthias,Matthias LIENERT,LIENERT
705295,Multi-time Integral Eqs.,MSCA-IF,999991916,DR,Matthias,Matthias LIENERT,LIENERT
705296,ENDYVE,MSCA-IF,945827019,DR,Giorgio,Giorgio Mattei,Mattei
705311,CorCir,MSCA-IF,999981052,DR,Fong Kuan,Fong Kuan WONG,WONG
705321,PrOBiEM,MSCA-IF,999843312,DR,Ivana,Ivana KRAISELBURD,KRAISELBURD
705326,SWING,MSCA-IF,967270421,DR,Edoardo,Edoardo Albisetti,Albisetti
705326,SWING,MSCA-IF,999879881,DR,Edoardo,Edoardo Albisetti,Albisetti
705332,Magnetic Universe,MSCA-IF,999985417,DR,Christopher,Christopher HALES,HALES
705334,DisWildPop,MSCA-IF,999991722,DR,Sergio,Sergio ANCONA,ANCONA
705339,CATHDFENS,MSCA-IF,99946734,DR,joseph,joseph FRANKLIN,FRANKLIN
705339,CATHDFENS,MSCA-IF,99997562,DR,joseph,joseph FRANKLIN,FRANKLIN
705353,PEARLE,MSCA-IF,999508953,DR,Ludovica,Ludovica GAMBARO,GAMBARO
705354,TFtoChromatin,MSCA-IF,95185392,DR,Ralph,Ralph GRAND,GRAND
705360,MYCLIMATE,MSCA-IF,999993274,DR,Simone,Simone PIERALLI,PIERALLI
705365,MOFMAP,MSCA-IF,996395641,DR,Xiaolin,Xiaolin QI,QI
705366,MAStErS,MSCA-IF,999907526,DR,Ceren,Ceren Ozgen,Ozgen
705386,ROMAINE,MSCA-IF,999904616,DR,Irene,Irene Salvo Garcia,Salvo Garcia
705391,MultisensoryIntegration,MSCA-IF,99997562,DR,Philip,Philip COEN,COEN
705402,poro sos,MSCA-IF,999624092,DR,Francisco,Francisco GASPAR,GASPAR
705402,poro sos,MSCA-IF,999653968,DR,Francisco,Francisco GASPAR,GASPAR
705408,WATER DROP,MSCA-IF,999771144,MR,David,David Garcia-Leon,Garcia-Leon
705408,WATER DROP,MSCA-IF,999897341,MR,David,David Garcia-Leon,Garcia-Leon
705410,GROUPNIP,MSCA-IF,999975426,DR,Jan,Jan Dobrowolski,Dobrowolski
705417,AlzDiabetes,MSCA-IF,999975329,DR,Shreyasi,Shreyasi CHATTERJEE,CHATTERJEE
705422,ChondUb,MSCA-IF,998357951,DR,Marta,Marta Radwan,Radwan
705422,ChondUb,MSCA-IF,999985417,DR,Marta,Marta Radwan,Radwan
705423,PELIG,MSCA-IF,999976784,DR,ZHEN,ZHEN WEI,WEI
705427,ReadyToGo,MSCA-IF,999861451,DR,Immaculada,Immaculada PÉREZ SALAMÓ,PÉREZ SALAMÓ
705432,NITRIPHYLL,MSCA-IF,998880005,DR,Maria Rosa,Maria Rosa GUERRIERI,GUERRIERI
705437,NextGEnergy,MSCA-IF,99984467,DR,Yang,Yang Bai,Bai
705444,MOPTOPus,MSCA-IF,99946734,DR,Ilka,Ilka KRIEGEL,KRIEGEL
705444,MOPTOPus,MSCA-IF,999596447,DR,Ilka,Ilka KRIEGEL,KRIEGEL
705452,LIPSYNING,MSCA-IF,99989317,DR,Urte,Urte NENISKYTE,NENISKYTE
