projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
199996,693289,693289986216946,CoHERE,participant,986216946,Copenhagen Institute of Interaction Design,,CIID,PRC,false,225296.09,Denmark,http://www.wikidata.org/entity/Q35,TOLDBODGADE 37B,,Copenhagen,https://www.wikidata.org/entity/Q1748,1253
199996,693289,693289999985417,CoHERE,coordinator,999985417,Newcastle University,http://www.wikidata.org/entity/Q837164,UNEW,HES,false,832594.41,United Kingdom,http://www.wikidata.org/entity/Q145,King's Cinema,https://www.wikidata.org/entity/Q42047859,Newcastle upon Tyne,https://www.wikidata.org/entity/Q1425428,NE1 7RU
199996,693289,693289951097029,CoHERE,participant,951097029,National Museum of World Cultures,http://www.wikidata.org/entity/Q17153751,SNMW,REC,false,79742.5,Netherlands,http://www.wikidata.org/entity/Q55,"Steenstraat 1, Hulst",https://www.wikidata.org/entity/Q17406297,Leiden,https://www.wikidata.org/entity/Q33456378,2312 BS
199996,693289,693289999853400,CoHERE,participant,999853400,Heriot-Watt University,http://www.wikidata.org/entity/Q1610024,HWU,HES,false,234286.25,United Kingdom,http://www.wikidata.org/entity/Q145,Hoyts Riccarton,https://www.wikidata.org/entity/Q37176006,Edinburgh,https://www.wikidata.org/entity/Q23436,EH14 4AS
199996,693289,693289948719171,CoHERE,participant,948719171,EUROPEES NETWERK CULTURELE CENTRA IVZW,,ENCC,OTH,false,20680,Belgium,http://www.wikidata.org/entity/Q31,VAN OVERBEKELAAN 164,,Brussels,https://www.wikidata.org/entity/Q239,1083
199996,693289,693289999993953,CoHERE,participant,999993953,University of Bologna,http://www.wikidata.org/entity/Q131262,UNIBO,HES,false,160961.25,Italy,http://www.wikidata.org/entity/Q38,VIA ZAMBONI 33,,Bologna,https://www.wikidata.org/entity/Q1891,40126
199996,693289,693289949269549,CoHERE,participant,949269549,Latvian Academy of Culture,http://www.wikidata.org/entity/Q4254872,LKA,HES,false,150411.25,Latvia,http://www.wikidata.org/entity/Q211,LUDZAS IELA 24,,Riga,https://www.wikidata.org/entity/Q1773,LV1003
199996,693289,693289999985708,CoHERE,participant,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,157992.5,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
209582,748463,748463999985708,CONPLEX,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,165598.8,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
222460,844285,844285999985708,EpiEcoMod,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,187572.48,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
226821,864145,864145999985708,ZETA-FM,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,2000000,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
221876,822625,822625992842046,ADMIGOV,participant,992842046,Addis Ababa University,http://www.wikidata.org/entity/Q1238770,ADDIS ABABA UNIVERSITY,HES,false,41414,Ethiopia,http://www.wikidata.org/entity/Q115,Institute of Ethiopian Studies Addis Ababa University,https://www.wikidata.org/entity/Q55235503,Addis Ababa,https://www.wikidata.org/entity/Q3624,1176
221876,822625,822625968762669,ADMIGOV,participant,968762669,STICHTING NEDERLANDS INSTITUUT VOOR INTERNATIONALE BETREKKINGEN CLINGENDAEL,,CLINGENDAEL,REC,false,116877.5,Netherlands,http://www.wikidata.org/entity/Q55,"Landgoed Clingendael, landhuis",https://www.wikidata.org/entity/Q17604489,The Hague,https://www.wikidata.org/entity/Q36600,2597 VH
221876,822625,822625999845155,ADMIGOV,participant,999845155,University of Wrocław,http://www.wikidata.org/entity/Q315658,UWr,HES,false,73646.96,Poland,http://www.wikidata.org/entity/Q36,pl. Uniwersytecki 10,https://www.wikidata.org/entity/Q30059830,Wrocław,https://www.wikidata.org/entity/Q1799,50137
221876,822625,822625998331082,ADMIGOV,participant,998331082,American University of Beirut,http://www.wikidata.org/entity/Q469482,AUB,HES,false,75443.38,Luxembourgish,http://www.wikidata.org/entity/Q9051,46th Street – Bliss Street,https://www.wikidata.org/entity/Q2328273,Beirut,https://www.wikidata.org/entity/Q3820,1107 2020
221876,822625,822625974024434,ADMIGOV,participant,974024434,DANSK FLYGTNINGEHJAELP FORENING,,DRC,OTH,false,362978,Denmark,http://www.wikidata.org/entity/Q35,BORGERGADE 10,,Copenhagen Municipality,https://www.wikidata.org/entity/Q504125,1300
221876,822625,822625999975911,ADMIGOV,participant,999975911,Maastricht University,http://www.wikidata.org/entity/Q1137652,MU-ICIS,HES,false,218632,Netherlands,http://www.wikidata.org/entity/Q55,Minderbroedersberg 4-6,,Maastricht,https://www.wikidata.org/entity/Q1309,6200 MD
221876,822625,822625999986290,ADMIGOV,participant,999986290,Free University of Brussels,http://www.wikidata.org/entity/Q574606,ULB,HES,false,200345,Belgium,http://www.wikidata.org/entity/Q31,AVENUE FRANKLIN ROOSEVELT 50,,Brussels,https://www.wikidata.org/entity/Q239,1050
221876,822625,822625999901512,ADMIGOV,participant,999901512,Koç University,http://www.wikidata.org/entity/Q1193155,KU,HES,false,280350.89,Turkey,http://www.wikidata.org/entity/Q43,RUMELI FENERI YOLU SARIYER,,Istanbul,https://www.wikidata.org/entity/Q406,34450
221876,822625,822625999986387,ADMIGOV,participant,999986387,University of Barcelona,http://www.wikidata.org/entity/Q219615,UB,HES,false,120885.84,Spain,http://www.wikidata.org/entity/Q29,GRAN VIA DE LES CORTS CATALANES 585,,Barcelona,https://www.wikidata.org/entity/Q1492,08007
221876,822625,822625999793939,ADMIGOV,participant,999793939,CIDOB Foundation,http://www.wikidata.org/entity/Q4892360,CIDOB (Barcelona Centre for International Affairs),REC,false,172375,Spain,http://www.wikidata.org/entity/Q29,CALLE ELISABETS 12,,Barcelona,https://www.wikidata.org/entity/Q1492,08001
221876,822625,822625999840693,ADMIGOV,participant,999840693,PANEPISTIMIO AIGAIOU,,UNIVERSITY OF THE AEGEAN,HES,false,235412.5,Greece,http://www.wikidata.org/entity/Q41,LOFOS PANEPISTIMIOU,,Mytilene,https://www.wikidata.org/entity/Q189059,81100
221876,822625,822625999904034,ADMIGOV,participant,999904034,Aalborg University,http://www.wikidata.org/entity/Q601956,AAU,HES,false,201875,Denmark,http://www.wikidata.org/entity/Q35,FREDRIK BAJERS VEJ 7K,,Aalborg,https://www.wikidata.org/entity/Q25410,9220
221876,822625,822625999985708,ADMIGOV,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,688633.93,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
198618,647314,647314999985708,Becoming Men,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,1999830,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
231066,955956,955956935357421,RAPTOR,participant,935357421,MEDPHOTON GMBH,,,PRC,false,264207.24,Austria,http://www.wikidata.org/entity/Q40,KAROLINGERSTRASSE 16,,Salzburg,https://www.wikidata.org/entity/Q34713,5020
231066,955956,955956999989976,RAPTOR,participant,999989976,Medical University of Vienna,http://www.wikidata.org/entity/Q700731,MUW,HES,false,264207.24,Austria,http://www.wikidata.org/entity/Q40,Spitalgasse 23,https://www.wikidata.org/entity/Q41424995,Vienna,https://www.wikidata.org/entity/Q1741,1090
231066,955956,955956999997736,RAPTOR,participant,999997736,Aarhus University,http://www.wikidata.org/entity/Q924265,AU,HES,false,297522,Denmark,http://www.wikidata.org/entity/Q35,NORDRE RINGGADE 1,,Aarhus,https://www.wikidata.org/entity/Q25319,8000
231066,955956,955956991562034,RAPTOR,participant,991562034,COSYLAB LABORATORIJ ZA KONTROLNE SISTEME DD,,COSYLAB,PRC,false,239956.92,Slovenia,http://www.wikidata.org/entity/Q215,GERBIČEVA ULICA 64,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
231066,955956,955956999978433,RAPTOR,participant,999978433,LUDWIGMAXIMILIANSUNIVERSITAET MUENCHEN,,LMU MUENCHEN,HES,false,252788.4,Germany,http://www.wikidata.org/entity/Q183,Neucoswig Geschwister-Scholl-Platz 1,https://www.wikidata.org/entity/Q49371164,Munich,https://www.wikidata.org/entity/Q1726,80539
231066,955956,955956999914801,RAPTOR,participant,999914801,University Medical Center Groningen,http://www.wikidata.org/entity/Q2057113,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN,HES,false,531239.76,Netherlands,http://www.wikidata.org/entity/Q55,HANZEPLEIN 1,,Groningen,https://www.wikidata.org/entity/Q749,9713 GZ
231066,955956,955956999995214,RAPTOR,participant,999995214,GSI HELMHOLTZZENTRUM FUER SCHWERIONENFORSCHUNG GMBH,,GSI,OTH,false,252788.4,Germany,http://www.wikidata.org/entity/Q183,PLANCKSTRASSE 1,,Darmstadt,https://www.wikidata.org/entity/Q2973,64291
231066,955956,955956999879881,RAPTOR,participant,999879881,Politecnico di Milano,http://www.wikidata.org/entity/Q392904,POLIMI,HES,false,261499.68,Italy,http://www.wikidata.org/entity/Q38,PIAZZA LEONARDO DA VINCI 32,,Milan,https://www.wikidata.org/entity/Q490,20133
231066,955956,955956986082213,RAPTOR,participant,986082213,RAYSEARCH LABORATORIES AB (PUBL),,RSL,PRC,false,281982.96,Sweden,http://www.wikidata.org/entity/Q34,SVEAVAGEN 25,,Stockholm,https://www.wikidata.org/entity/Q1754,111 34
231066,955956,955956999994923,RAPTOR,coordinator,999994923,Paul Scherrer Institute,http://www.wikidata.org/entity/Q351857,PSI,REC,false,562553.28,Switzerland,http://www.wikidata.org/entity/Q39,FORSCHUNGSTRASSE 111,,Villigen,https://www.wikidata.org/entity/Q65193,5232
231066,955956,955956999923240,RAPTOR,participant,999923240,University of Ljubljana,http://www.wikidata.org/entity/Q1377,UL,HES,false,239956.92,Slovenia,http://www.wikidata.org/entity/Q215,KONGRESNI TRG 12,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
231066,955956,955956999985708,RAPTOR,participant,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,265619.88,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
231066,955956,955956999897729,RAPTOR,participant,999897729,TU Dresden,http://www.wikidata.org/entity/Q158158,TUD,HES,false,252788.4,Germany,http://www.wikidata.org/entity/Q183,Mietshaus Helmholtzstraße 10,https://www.wikidata.org/entity/Q49257829,Dresden,https://www.wikidata.org/entity/Q1731,01069
212968,777682,777682999990849,CANCER,participant,999990849,ACADEMISCH ZIEKENHUIS LEIDEN,,Leiden University Medical Center,HES,false,162000,Netherlands,http://www.wikidata.org/entity/Q55,ALBINUSDREEF 2,,Leiden,https://www.wikidata.org/entity/Q33456378,2333 ZA
212968,777682,777682998766709,CANCER,participant,998766709,MEDRESMEDICAL RESEARCH GMBH,,MEDRES,PRC,false,108000,Germany,http://www.wikidata.org/entity/Q183,GLEUELER STRASSE 50,,Cologne,https://www.wikidata.org/entity/Q365,50931
212968,777682,777682999976881,CANCER,participant,999976881,University of Sheffield,http://www.wikidata.org/entity/Q823917,USFD,HES,false,108000,United Kingdom,http://www.wikidata.org/entity/Q145,FIRTH COURT WESTERN BANK,,Sheffield,https://www.wikidata.org/entity/Q42448,S10 2TN
212968,777682,777682999553864,CANCER,coordinator,999553864,PERCUROS BV,,PERCUROS BV,PRC,false,378000,Netherlands,http://www.wikidata.org/entity/Q55,Telefooncentrale Amsterdam-Slotervaart,https://www.wikidata.org/entity/Q2618440,Leiden,https://www.wikidata.org/entity/Q33456378,2333 BZ
212968,777682,777682951172786,CANCER,participant,951172786,JENACELL GMBH,,JENA,PRC,false,108000,Germany,http://www.wikidata.org/entity/Q183,GOSCHWITZER STR. 22,,Jena,https://www.wikidata.org/entity/Q3150,07745
212968,777682,777682940604345,CANCER,participant,940604345,TECOBIOSCIENCES GMBH,,TECOB,PRC,false,162000,Germany,http://www.wikidata.org/entity/Q183,BUSSARDSTRASSE 35,,Landshut,https://www.wikidata.org/entity/Q3974,84036
212968,777682,777682935451123,CANCER,participant,935451123,ASSOCIAZIONE CULTURALE CASTELLI ROMANI GREEN TOUR,,CRGT,OTH,false,54000,Italy,http://www.wikidata.org/entity/Q38,VIA DEL PARCO 3,,Porchetta di Ariccia,https://www.wikidata.org/entity/Q3398148,00072
212968,777682,777682999845737,CANCER,participant,999845737,University of Camerino,http://www.wikidata.org/entity/Q676817,UNICAM,HES,false,108000,Italy,http://www.wikidata.org/entity/Q38,PIAZZA CAVOUR 19F,,studiolo,https://www.wikidata.org/entity/Q672603,62032
212968,777682,777682913053241,CANCER,participant,913053241,BOSCHIVA MELCHIORRI SRL,,BOSCHIVA,PRC,false,108000,Italy,http://www.wikidata.org/entity/Q38,VIA DI BARBAROSSA 18,,Tragedia di Rocca di Papa,https://www.wikidata.org/entity/Q65127755,00040
212968,777682,777682999975911,CANCER,participant,999975911,Maastricht University,http://www.wikidata.org/entity/Q1137652,MU-ICIS,HES,false,108000,Netherlands,http://www.wikidata.org/entity/Q55,Minderbroedersberg 4-6,,Maastricht,https://www.wikidata.org/entity/Q1309,6200 MD
212968,777682,777682900073186,CANCER,participant,900073186,HELRIK AND LOUW AND PARTNERS COMPANY LTD,,HEL2,PRC,false,162000,United Kingdom,http://www.wikidata.org/entity/Q145,72 GREAT SUFFOLK STREET,,London,https://www.wikidata.org/entity/Q84,SE1 0BL
212968,777682,777682919833638,CANCER,participant,919833638,AUGEAS ASSOCIAZIONE DI SPORT PROMOZIONE E TURISMO,,AUGEAS,OTH,false,108000,Italy,http://www.wikidata.org/entity/Q38,VICOLO DELLE SCALETTE 6,,Nemi ships,https://www.wikidata.org/entity/Q1190639,00040
212968,777682,777682931011239,CANCER,participant,931011239,PROGREDUM GMBH,,Progredum GmbH,PRC,false,108000,Germany,http://www.wikidata.org/entity/Q183,OTTERBERGER STRASSE 73,,Kaiserslautern,https://www.wikidata.org/entity/Q3758,67659
212968,777682,777682909887161,CANCER,participant,909887161,Bündnis Bürgerenergie e.V.,http://www.wikidata.org/entity/Q47345910,HIH,OTH,false,216000,Italy,http://www.wikidata.org/entity/Q38,Santa Maria dell'Anima,https://www.wikidata.org/entity/Q2140145,Nemi ships,https://www.wikidata.org/entity/Q1190639,00074
212968,777682,777682919872244,CANCER,participant,919872244,HELRIK AND LOUW COMPANY LTD,,HELRIK,PRC,true,,United Kingdom,http://www.wikidata.org/entity/Q145,72 GREAT SUFFOLK STREET,,London,https://www.wikidata.org/entity/Q84,SE1 0BL
212968,777682,777682999988424,CANCER,participant,999988424,Erasmus MC,http://www.wikidata.org/entity/Q3126873,ERASMUS MC,HES,false,108000,Netherlands,http://www.wikidata.org/entity/Q55,DR MOLEWATERPLEIN 40,,Rotterdam,https://www.wikidata.org/entity/Q34370,3015 GD
212968,777682,777682999977366,CANCER,participant,999977366,Delft University of Technology,http://www.wikidata.org/entity/Q752663,TU Delft,HES,false,108000,Netherlands,http://www.wikidata.org/entity/Q55,STEVINWEG 1,,Delft,https://www.wikidata.org/entity/Q690,2628 CN
212968,777682,777682999985708,CANCER,participant,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,108000,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
212968,777682,777682999642716,CANCER,participant,999642716,Jagiellonian University,http://www.wikidata.org/entity/Q189441,JU,HES,false,108000,Poland,http://www.wikidata.org/entity/Q36,Ul. Golebia 24,,Kraków,https://www.wikidata.org/entity/Q31487,31007
212773,759079,759079999985708,POLEMIC,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,1499664,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
202800,702880,702880999985708,EDU-DEM,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,165598.8,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
195524,657904,657904999985708,PREF LEARNHEUR,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,165598.8,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
224117,857996,857996999988230,ERC VP CSA,participant,999988230,European Molecular Biology Laboratory,http://www.wikidata.org/entity/Q695267,EMBL,REC,false,100027.5,Germany,http://www.wikidata.org/entity/Q183,Meyerhofstrasse 1,,Heidelberg,https://www.wikidata.org/entity/Q2966,69117
224117,857996,857996999995602,ERC VP CSA,participant,999995602,University of Padua,http://www.wikidata.org/entity/Q193510,UNIPD,HES,false,93750,Italy,http://www.wikidata.org/entity/Q38,VIA 8 FEBBRAIO 2,,Padua,https://www.wikidata.org/entity/Q617,35122
224117,857996,857996999985708,ERC VP CSA,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,87820,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
208786,714977,714977999985708,PEP,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,1500000,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
228519,865898,865898999985708,BuildingTomorrow,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,1997605,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
215736,799493,799493999985708,EMO - FIT,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,177598.8,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
216277,794254,794254999985708,HELPHERGEN,coordinator,999985708,University of Amsterdam,http://www.wikidata.org/entity/Q214341,UvA,HES,false,177598.8,Netherlands,http://www.wikidata.org/entity/Q55,SPUI 21,,Amsterdam,https://www.wikidata.org/entity/Q727,1012WX
197534,671564,671564999974553,ComPat,participant,999974553,Leiden University,http://www.wikidata.org/entity/Q156598,ULEI,HES,false,370710,Netherlands,http://www.wikidata.org/entity/Q55,"Rapenburg 70-74, Leiden",https://www.wikidata.org/entity/Q17339242,Leiden,https://www.wikidata.org/entity/Q33456378,2311 EZ
197534,671564,671564989779756,ComPat,participant,989779756,"Saint Petersburg State University of Information Technologies, Mechanics and Optics",http://www.wikidata.org/entity/Q1342013,ITMO UNIVERSITY,HES,false,,Russia,http://www.wikidata.org/entity/Q159,KRONWERKSKIY PROSP 49,,Saint Petersburg,https://www.wikidata.org/entity/Q656,197101
197534,671564,671564938781424,ComPat,participant,938781424,CBK SCI CON LIMITED,,CBK,PRC,false,128125,United Kingdom,http://www.wikidata.org/entity/Q145,97 Tottenham Court Road The Network building,,London,https://www.wikidata.org/entity/Q84,W1T 4TP
