Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,wikidataDepartment,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Identifier2,Item Description,Quantity,Unit Price,Total Price,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Latitude,Longitude
2015-03-30T00:00:00Z,2014-08-13T00:00:00Z,2014-2015,1-14-73-02A,4500246621,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,spoons,spoons52151704,sppons,1,8244.15,8244.15,52151704,Domestic spoons,52151700,Domestic flatware and cutlery,52150000,Domestic kitchenware and kitchen supplies,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,36.675079,-119.865393
2014-09-16T00:00:00Z,2014-09-16T00:00:00Z,2014-2015,1-14-89-85,4500251069,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,"Inmate feeding- fish, pollock, frozen  2nd quar.","Inmate feeding- fish, pollock, frozen  2nd quar.50121537","Inmate feeding- fish, pollock, frozen  2nd quar.",1,17400,17400,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-02-05T00:00:00Z,2015-02-04T00:00:00Z,2014-2015,1-14-97-32,9.90815E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,traffic sign,traffic sign55121710,traffic sign,1,10496.74,10496.74,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2015-03-28T00:00:00Z,2014-09-05T00:00:00Z,2014-2015,1-13-72-02-A,4500249536,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,18030,American Textile Systems,CA-MB CA-SB,90703,NO,Towels,Towels52121701,towels,1,8778,8778,52121701,Bath towels,52121700,Towels,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2015-06-19T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-134,4500288571,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,"BROWNIE MIX, CHOCOLATE","BROWNIE MIX, CHOCOLATE50193105","BROWNIE MIX, CHOCOLATE",1,38727.7,38727.7,50193105,Batter or breading mixes,50193100,Instant mixes and supplies,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-11T00:00:00Z,2014-10-09T00:00:00Z,2014-2015,1-13-89-07,4500254439,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,CHEESE AMERICAN SLICED,CHEESE AMERICAN SLICED50131802,2ND QUARTER FOOD ORDERS,8000,2.45,19600,50131802,Processed cheese,50131800,Cheese,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-03-02T00:00:00Z,2015-02-17T00:00:00Z,2014-2015,1-14-89-03,4500269328,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,margarine,margarine50131701,margarine,1,7536.9,7536.9,50131701,Fresh milk or butter products,50131700,Milk and butter products,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-10T00:00:00Z,2014-10-10T00:00:00Z,2014-2015,1-10-56-10J,1.015E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,17824,"L. K. Lehman Trucking, Inc.",CA-SB,95370,NO,Sand,Sand11111701,Specification A-2,2500,17.85,44625,11111701,Silica sand,11111700,Sand,11110000,Earth and stone,11000000,Mineral and Textile and Inedible Plant and Animal Materials,37.994102,-120.336794
2015-05-29T00:00:00Z,2015-05-29T00:00:00Z,2014-2015,1-15-89-134,4500284140,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,Cake Mix,Cake Mix50181708,"cherry, 50lb",4750,0.54,2550.75,50181708,Baking mixes,50181700,Baking mixes and supplies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2015-06-12T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-69,4500286706,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,PINTO BEANS,PINTO BEANS50421844,PINTO BEANS,1,7961.84,7961.84,50421844,Dried pinto beans,50421800,Dried beans,50420000,Dried vegetables,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-09-25T00:00:00Z,2014-09-23T00:00:00Z,2014-2015,1-14-89-85,4500252112,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,fish,fish50121537,FROZEN FISH,1,27376.8,27376.8,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-02-05T00:00:00Z,2015-02-05T00:00:00Z,2014-2015,1-14-89-69,4500268113,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB,91355,NO,PINTO BEANS,PINTO BEANS50421844,PINTO BEANS,15600,0.5,7800,50421844,Dried pinto beans,50421800,Dried beans,50420000,Dried vegetables,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2015-03-11T00:00:00Z,2015-03-11T00:00:00Z,2014-2015,1-14-97-32,1.615E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,signs,signs55121710,signs,1,606046.32,606046.32,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2015-06-26T00:00:00Z,2015-06-26T00:00:00Z,2014-2015,1-14-75-41D,4500289731,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,8485,Midtown Stationers,CA-SB,94102,NO,3 hole punch white recycled bond,3 hole punch white recycled bond14111507,Paper,200,36,7200,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-02-19T00:00:00Z,2015-02-18T00:00:00Z,2014-2015,1-14-97-32,9.90715E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,traffic sign,traffic sign55121710,traffic sign,1,5796.99,5796.99,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2015-05-13T00:00:00Z,2015-05-13T00:00:00Z,2014-2015,1-14-89-65,4500281366,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,waffles,waffles50182002,waffles,11040,0.85,9372.96,50182002,Frozen cakes or pies or pastries,50182000,Cakes and pies and pastries,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-03-11T00:00:00Z,2015-03-11T00:00:00Z,2014-2015,1-14-75-41D,4005-106,,NON-IT Goods,,Statewide Contract,,California Department of Food and Agriculture,http://www.wikidata.org/entity/Q5020425,8485,Midtown Stationers,CA-SB,94102,NO,photocopy paper,photocopy paper14111507,photocopy paper,1,6000,6000,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-02-19T00:00:00Z,2015-02-13T00:00:00Z,2014-2015,1-14-97-32,9.91115E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,traffic sign,traffic sign55121710,traffic sign,1,6467.34,6467.34,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2015-03-10T00:00:00Z,2015-03-06T00:00:00Z,2014-2015,1-15-89-43,4500272288,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,prunes,prunes50202706,prunes,1,6882.04,6882.04,50202706,Prune juice,50202700,Fresh drupe or stone fruit juice or concentrate,50200000,Beverages,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-09-30T00:00:00Z,2014-09-29T00:00:00Z,2014-2015,5-12-99-01,14-HQ-041,,NON-IT Services,Personal Services,Master Service Agreement,,California Agricultural Labor Relations Board,http://www.wikidata.org/entity/Q17513625,12537,"California Reporting, LLC",CA-MB CA-SB,94901,NO,Certified Electronic Reporter and Transcriber,Certified Electronic Reporter and Transcriber41105803,Certified Electronic Reporter and Transcriber,1,148280,148280,41105803,Transcription or translation systems or kits,41105800,In vitro transcription and translation products,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment,37.973771,-122.51209
2015-03-12T00:00:00Z,2015-03-12T00:00:00Z,2014-2015,1-14-89-85,4500273223,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,FROZEN FISH,FROZEN FISH50121537,FROZEN FISH,450,2.14,963,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-12-09T00:00:00Z,2014-12-09T00:00:00Z,2014-2015,1-14-89-85,4500261301,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,fish,fish50121537,fish,1,963,963,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-03-21T00:00:00Z,2015-02-24T00:00:00Z,2014-2015,1-13-89-38,4500270509,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,soup base,soup base50193104,soup base,1,704,704,50193104,Soup bases,50193100,Instant mixes and supplies,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-07-11T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-14-89-110,4500240504,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB,91355,NO,corn,corn10151513,corn,1,3267,3267,10151513,Corn seeds or seedlings,10151500,Vegetable seeds and seedlings,10150000,Seeds and bulbs and seedlings and cuttings,10000000,Live Plant and Animal Material and Accessories and Supplies,34.416351,-118.574425
2015-05-29T00:00:00Z,2015-05-29T00:00:00Z,2014-2015,1-15-89-115,4500284127,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,syrup,syrup50161512,"maple,thick,5gallon pail",264,23,6072,50161512,Syrups,50161500,Chocolate and sugars and sweetening products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2015-01-29T00:00:00Z,2015-01-28T00:00:00Z,2014-2015,1-14-75-41D,14BG3310,,NON-IT Goods,,Statewide Contract,,California Public Utilities Commission,http://www.wikidata.org/entity/Q5020892,8485,Midtown Stationers,CA-SB,94102,NO,BOND PAPER,BOND PAPER14111507,bond paper 8.5 x 11,90,39.75,3577.5,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2014-11-21T00:00:00Z,2014-11-21T00:00:00Z,2014-2015,1-14-75-41D,81500000102,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,8485,Midtown Stationers,CA-SB SB,94102,NO,Paper,Paper14111507,11 x 17 paper,200,36,7200,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-03-30T00:00:00Z,2015-03-27T00:00:00Z,2014-2015,2-13-99-01,PO532223100,,NON-IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,1729897,SWEETMAN SYSTEMS,CA-MB CA-SB,91331,NO,Vocational Rehabilitation Services,Vocational Rehabilitation Services86101803,Vocational Rehabilitation Services,1,5415,5415,86101803,Vocational rehabilitation services,86101800,In service training and manpower development,86100000,Vocational training,86000000,Education and Training Services,34.255322,-118.42306
2014-09-10T00:00:00Z,2014-09-10T00:00:00Z,2014-2015,4-98-01-0019F,2.215E+11,,NON-IT Goods,,CMAS,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1000533,Western Contract Furnishers,CA-SB,95742,NO,Modular Furniture Parts,Modular Furniture Parts56101711,Modular Furniture Parts,1,4934.62,4934.62,56101711,Modular furniture connectors,56101700,Office furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,38.585855,-121.217204
2014-12-03T00:00:00Z,2014-12-03T00:00:00Z,2014-2015,1-15-89-43,4500260592,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB SB,93720,NO,DRIED RAISINS,DRIED RAISINS50202706,DRIED RAISINS,600,1.39,834,50202706,Prune juice,50202700,Fresh drupe or stone fruit juice or concentrate,50200000,Beverages,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-12-17T00:00:00Z,2014-11-06T00:00:00Z,2014-2015,1-14-75-41C,3179018,,NON-IT Goods,,Statewide Contract,,California Department of General Services,http://www.wikidata.org/entity/Q5020423,8485,Midtown Stationers,CA-SB SB,94102,NO,OFFSET PAPER,OFFSET PAPER14121904,OFFSET PAPER,1,4662,4662,14121904,Offset paper,14121900,Newsprint and offset papers,14120000,Industrial use papers,14000000,Paper Materials and Products,37.779168,-122.419625
2015-06-17T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-13-89-07,4500288212,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,CHEESE PARMESAN,CHEESE PARMESAN50131802,CHEESE PARMESAN,600,2.85,1710,50131802,Processed cheese,50131800,Cheese,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-05-20T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-78,4500282398,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,suace red chile,suace red chile50192601,red chile sauce,168,27.87,4682.16,50192601,Fresh prepared potatoes or rice or pasta or stuffing,50192600,Prepared side dishes,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2015-06-26T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,3-14-70-1174E,14002,,IT Services,,CMAS,,California Department of Toxic Substances Control,http://www.wikidata.org/entity/Q5020442,31245,ECOINTERACTIVE INC,CA-MB CA-SB,95617,NO,Software,Software43232201,Software,1,29984.5,29984.5,43232201,Content workflow software,43232200,Content management software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications,38.568407,-121.781217
2014-10-02T00:00:00Z,2014-10-02T00:00:00Z,2014-2015,1-14-89-136,4500253449,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,"Kosher Meals, Breakfast, Lunch and Dinner","Kosher Meals, Breakfast, Lunch and Dinner50192702","4-Meals per Case, Days 1",109,33.18,3617.06,50192702,Frozen combination meals,50192700,Packaged combination meals,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2015-03-26T00:00:00Z,2015-03-26T00:00:00Z,2014-2015,1-14-97-32,1.615E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,signs,signs55121710,signs,1,43626.33,43626.33,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2014-08-14T00:00:00Z,2014-08-14T00:00:00Z,2014-2015,1-09-75-41B,3177659,,NON-IT Goods,,Statewide Contract,,California Department of General Services,http://www.wikidata.org/entity/Q5020423,56613,STAY SAFE SUPPLY,CA-DVBE,95762,NO,CARBONLESS PAPER,CARBONLESS PAPER14111527,CARBONLESS PAPER,1,20751.17,20751.17,14111527,Carbonless paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,38.682162,-121.064452
2014-10-17T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-13-89-24,4500235813,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,TUNA CANNED/POUCH,TUNA CANNED/POUCH50121538,CANNED TUNA / POUCH TUNA,1,8074.15,8074.15,50121538,Shelf stable fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-07-22T00:00:00Z,2014-07-22T00:00:00Z,2014-2015,1-12-56-20-02-A,21500000014,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,53088,"Sierra Cascade Aggregate & Asphalt Products, Inc",CA-SB,96020,NO,asphalt,asphalt30121601,asphalt,1,32600,32600,30121601,Asphalt,30121600,Asphalts,30120000,Roads and landscape,30000000,Structures and Building and Construction and Manufacturing Components and Supplies,40.273593,-121.279308
