Año,Mes,Descripcion Centro,Organismo,Numero Contrato,Numero Expediente,Descripcion Contrato,Tipo Contrato,Procedimiento Adjudicacion,Articulo,Apartado,Criterios Adjudicacion,Presupuesto Total(IVA Incluido),Importe Adjudicacion (IVA Incluido),Plazo,Fecha Adjudicacion,Nombre/Razon Social,NIF/CIF Adjudicatario,Fecha Formalizacion,Tiene acuerdo Marco,Tiene ingreso/coste cero,Adjudicado por precios unitarios
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000443,195/2020/00005,"contrato de emergencia de suministro de 17 respiradores motorizados contra riesgos biologicos para el samur proteccion civil, como  consecuencia de la situacion excepcional de salud publica  ocasionada por el covid-19 (132020te)",Suministro,Tramitacon Emergencia,,,,25301.1,25301.1,1,2020-03-29T00:00:00Z,Adaro Tecnologia S.A,A33611195,2020-04-30T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000444,195/2020/00006,"contrato de emergencia  de adquisicion de 2.675 guantes de nitrilo para los operativos de los servicios de emergencia, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (162020te)",Suministro,Tramitacon Emergencia,,,,25473.22,25473.22,1,2020-03-31T00:00:00Z,"Iturri, S.A.",A41050113,2020-04-30T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000445,195/2020/00018,"contrato de emergencia para adquisicion de 12.000 bolsas de residuos clinicos para el samur proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (112020te)",Suministro,Tramitacon Emergencia,,,,1440.0,1440.0,1,2020-03-16T00:00:00Z,Textil Distribuidora S.A.,A78659398,2020-04-29T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Madrid Salud,202000446,300/2019/01840,"servicio de mantenimiento preventivo y correctivo y soporte del software y hardware del sistema pacs ris de la marca siemens, instalado en la seccion de diagnostico por imagen de madrid salud",Servicios,Negociado sin publicidad,168,a) apartado 2,,90750.0,89842.5,24,2020-09-03T00:00:00Z,Siemens Healthcare S L (unipersonal),B60805769,2020-03-31T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000447,300/2019/01410,servicio de mantenimiento de software deep freeze.,Servicios,Abierto simplificado,,,Un unico criterio,36300.0,35695.0,48,2020-02-20T00:00:00Z,"Software Cientifico, S. L.",B81258220,2020-02-03T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000448,195/2020/00007,"contrato de emergencia para la adquisicion del equipamiento necesario para poner en funcionamiento los puestos sanitarios avanzados requeridos para el desempeo de la atencion sanitaria de emergencia que presta samur-proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (082020te). lote 1",Suministro,Tramitacon Emergencia,,,,96981.5,96981.5,1,2020-03-25T00:00:00Z,"Soluciones Para La Emergencia, S.L.U.",B88575287,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000449,195/2020/00007,"contrato de emergencia para la adquisicion del equipamiento necesario para poner en funcionamiento los puestos sanitarios avanzados requeridos para el desempeo de la atencion sanitaria de emergencia que presta samur-proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19. lote 2",Suministro,Tramitacon Emergencia,,,,75988.0,75988.0,1,2020-03-25T00:00:00Z,"Servicios Y Logistica De Rescate, S.L.",B20793436,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000450,195/2020/00007,"contrato de emergencia para la adquisicion del equipamiento necesario para poner en funcionamiento los puestos sanitarios avanzados requeridos para el desempeo de la atencion sanitaria de emergencia que presta samur-proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (082020te). lote 3",Suministro,Tramitacon Emergencia,,,,66701.25,66701.25,1,2020-03-25T00:00:00Z,"Safety Solgar, S.L.",B66281130,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000451,195/2020/00007,"contrato de emergencia para la adquisicion del equipamiento necesario para poner en funcionamiento los puestos sanitarios avanzados requeridos para el desempeo de la atencion sanitaria de emergencia que presta samur-proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (082020te). lote 4",Suministro,Tramitacon Emergencia,,,,17320.67,17320.67,1,2020-03-25T00:00:00Z,"Lost Simetry, S.L.",B14602403,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000452,EMT/2020/00033,servicio de desinfeccion de la flota de autobuses de la emt de madrid - lote 3 (emergencia),Servicios,Tramitacon Emergencia,,,,45930.41,45930.41,0.56,2020-09-04T00:00:00Z,"Prevencion Y Control De Plagas, S.L.",B79950242,2020-03-05T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Tetuan,202000453,106/2020/01483,servicio para proporcionar manutencion a colectivos vulnerables como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19.tramitacion de emergencia.,Servicios,Tramitacon Emergencia,,,,120000.0,120000.0,2.46,2020-03-18T00:00:00Z,"Un Inicio Para Todos, S.L.",B87626412,2020-04-21T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Usera,202000454,113/2020/00860,contratacion de emergencia para proporcionar manutencion consistente en la preparacion y envio a domicilio de cestas de compra para familias en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion de emergencia,Servicios,Tramitacon Emergencia,,,,107500.0,107500.0,2,2020-03-31T00:00:00Z,"Centros Comerciales Carrefour, S.A. Los Angeles",A28425270,2020-04-16T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Usera,202000455,113/2020/00949,contratacion de emergencia para proporcionar manutencion con productos de primera necesidad para familias en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion  de emergencia,Servicios,Tramitacon Emergencia,,,,66000.0,66000.0,2,2020-04-13T00:00:00Z,"Hiper Usera, S.L.",B85139855,2020-04-16T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000456,300/2019/01309,mantenimiento y soprte del software de gestion documental de informatica del ayuntamiento de madrid.,Servicios,Abierto,,,Un unico criterio,457898.07,402736.59,24,2020-01-30T00:00:00Z,"Vilt Iberica, S.L.U",B85045029,2020-02-03T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Madrid Destino, Cultura, Turismo Y Negocio, S.A.",202000457,MDC/2020/00019,"patrocinio de madrid destino del producto !hola madrid!, ""stopover madrid"" de iberia",Servicios,Negociado sin publicidad,168,a) apartado 2,,799999.99,799999.99,11.03,2020-01-29T00:00:00Z,"Iberia Lineas Aereas De Espaa, S.A Operadora",A85850394,2020-01-30T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Usera,202000458,113/2020/00861,contratacion de emergencia para proporcionar manutencion con productos de primera necesidad para familias en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion de emergencia,Servicios,Tramitacon Emergencia,,,,210000.0,210000.0,2,2020-03-31T00:00:00Z,Alcampo S.A La Vaguada,A28581882,2020-04-21T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Madrid Salud,202000459,300/2019/01507,asistencia clinico quirurgica especializada y apoyo al programa de adopcion para animales ingresados en el centro de proteccion animal.,Servicios,Abierto,,,Pluralidad de criterios,307683.28,298145.1,12,2020-02-24T00:00:00Z,Orthem Servicios Y Actuaciones Ambientales S A U Y Consultoria Estrategica De Servicios Y Territorios Sl (ute Orthem-cesyt),U05567763,2020-03-30T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Usera,202000460,113/2020/00951,"contratacion de emergencia para la difusion de los servicios de caracter social ofrecidos por la junta municipal del distrito de usera para la atencion de las personas en situacion de vulnerabilidad, mayores y familias como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19",Servicios,Tramitacon Emergencia,,,,13068.0,13068.0,0.16,2020-04-14T00:00:00Z,Logical Page Comunicacion Grafica S.L.,B82323122,2020-04-17T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000461,MER/2020/00004,"servicios de cerrajeria y fontaneria para el mantenimiento preventivo/correctivo de las instalaciones propiedad de mercamadrid, s.a., en la unidad alimentaria mercamadrid",Servicios,Ordinario,,,Pluralidad de criterios,209546.34,209546.34,12.83,2020-03-13T00:00:00Z,"Proyectos De Construccion Y Reformas Promiavel, S.L.",B86092368,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000462,MER/2020/00164,contrato de emergencia suministro de gel hidroalcoholico para su dispensacion a traves de jaboneras o dispensadores existentes en los mercados centrales,Suministro,Ordinario,,,Un unico criterio,27152.4,27152.4,0.3,2020-03-27T00:00:00Z,"Janfer Suministros Para La Industria, S.L.U.,",B82904905,2020-03-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000463,MER/2020/00171,contrato  de emergencia suministro de 20.000 mascarillas para reparto entre las empresas mayoristas instaladas en los mercados centrales,Suministro,Ordinario,,,Un unico criterio,21780.0,21780.0,0.2,2020-03-27T00:00:00Z,"Simplytech, S.L.",B88012893,2020-03-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000464,MER/2020/00173,"contrato de emergencia servicio de limpieza para reforzar el actual servicio de limpieza y desinfeccion de viales de la zona comercial y zona sya, asi como las tareas de dispensacion de gel hidroalcoholico en el interior del mercado central de frutas y hortalizas, mercado central de pescados, nave de hosteleria, nave de platanos y nave i.",Servicios,Ordinario,,,Un unico criterio,97056.16,97056.16,0.76,2020-03-27T00:00:00Z,Ute Cespa Gestion De Residuos S.A.U Y Cespa Compaia Espaola De Servicios Publicos Auxiliares S.A.,U66867730,2020-03-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000465,MER/2020/00174,"contrato de emergencia servicio de refuerzo de limpieza y desinfeccion de viales y zonas comunes de los mercados centrales y otras dependencias de mercamadrid, s.a.",Servicios,Ordinario,,,Un unico criterio,68487.97,68487.97,0.93,2020-03-20T00:00:00Z,"Urbaser, S.A.",A79524054,2020-03-20T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Usera,202000466,113/2020/01091,contratacion de emergencia para el reparto de menus a domicilio a familias en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion de emergencia,Servicios,Tramitacon Emergencia,,,,7986.0,7986.0,1,2020-04-28T00:00:00Z,The Bus Ontime S.L.,B80510761,2020-04-05T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000467,300/2019/00385,contrato de servicios para la transformacion de los sistemas de gestion interna: economico - financiera (ingresos y gastos) y de recursos humanos del ayuntamiento de madrid (4 lotes). lote 3,Servicios,Abierto,,,Pluralidad de criterios,1.712952128E7,1.424637523E7,60,2020-03-16T00:00:00Z,"Ibm Global Services Espaa, S.A.",A80599459,2020-04-23T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000468,300/2019/00385,contrato de servicios para la transformacion de los sistemas de gestion interna: economico - financiera (ingresos y gastos) y de recursos humanos del ayuntamiento de madrid.  (4 lotes). lote 4,Servicios,Abierto,,,Pluralidad de criterios,5003475.84,3151689.43,60,2020-03-16T00:00:00Z,"Ernst Y Young, S.L.",B78970506,2020-04-23T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000469,300/2019/00385,contrato de servicios para la transformacion de los sistemas de gestion interna: economico - financiera (ingresos y gastos) y de recursos humanos del ayuntamiento de madrid (4 lotes). lote 2,Servicios,Abierto,,,Pluralidad de criterios,1.487241125E7,1.234444801E7,60,2020-03-16T00:00:00Z,"Informatica El Corte Ingles, S.A.",A28855260,2020-04-23T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000470,300/2019/00385,contrato de servicios para la transformacion de los sistemas de gestion interna: economico - financiera (ingresos y gastos) y de recursos humanos del ayuntamiento de madrid (4 lotes). lote 1,Servicios,Abierto,,,Pluralidad de criterios,2.994929105E7,2.921553343E7,60,2020-03-16T00:00:00Z,"Indra Soluciones Tecnologias De La Informacion, S.L.",B88018098,2020-04-23T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000471,300/2019/01669,contrato de servicios para la administracion de sistemas y soporte a usuarios de la plataforma informatica madrid inteligente (mint).,Servicios,Abierto simplificado,,,Pluralidad de criterios,113067.6,82528.05,3,2020-03-30T00:00:00Z,"Ingenieria De Software Avanzado, S.A.",A80157746,2020-03-04T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000472,300/2019/00975,gestion de oficinas de informacion juvenil,Servicios,Abierto,,,Pluralidad de criterios,289872.0,276187.53,12,2020-01-27T00:00:00Z,G.E. Escuela De Ocio S.L.,B81167132,2020-02-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,"Mercamadrid, S.A.",202000473,MER/2020/00005,contrato de suministro e instalacion de equipos de impresion y mantenimiento en modalidad de pago por copia,Suministro,Ordinario,,,Pluralidad de criterios,140544.16,113469.11,48,2020-03-24T00:00:00Z,Sercaman 1. S.L.,B45243474,2020-06-04T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000474,EMT/2020/00027,servicio de limpieza extraordinaria de los aseos de conductores de emt (emergencia),Servicios,Tramitacon Emergencia,,,,18019.32,18019.32,1.33,2020-03-16T00:00:00Z,"Olprim Ingenieria Y Servicios, S.A.",A52502523,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000475,EMT/2020/00028,servicio de desinfeccion de la flota de aubuses de la emt de madrid (emergencia),Servicios,Tramitacon Emergencia,,,,9529.96,9529.96,0.26,2020-03-26T00:00:00Z,"Prevencion Y Control De Plagas, S.L.",B79950242,2020-03-05T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000476,EMT/2020/00030,suministro de material informatico por contingencia covid-19 ampliacion (emergencia),Suministro,Tramitacon Emergencia,,,,15125.0,15125.0,0.1,2020-03-26T00:00:00Z,"Teknoservice, S.L.",B41485228,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000477,EMT/2020/00032,servicio de desinfeccion de la sala de s.a.e. (emergencia),Servicios,Tramitacon Emergencia,,,,1113.2,1113.2,0.06,2020-03-26T00:00:00Z,"Rades D.D.D., S.L.",B80873227,2020-04-27T00:00:00Z,false,false,false
2020,Mayo,Empresas,Empresa Municipal De Transportes S.A.,202000478,EMT/2020/00036,suministro de 10.000 mascarillas ffp2/kn95 (emergencia),Suministro,Tramitacon Emergencia,,,,54450.0,54450.0,1,2020-09-04T00:00:00Z,Transduero; S.L.,B47264593,2020-04-26T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Salamanca,202000479,104/2020/01344,contratacion de emergencia para proporcionar manutencion a colectivos vulnerables como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19,Servicios,Tramitacon Emergencia,,,,44550.0,44550.0,2.16,2020-03-19T00:00:00Z,Comedores Bedmar; Sl.,B80232572,2020-04-23T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000480,300/2019/00246,contratacion de servicios de mantenimiento de los sistemas de informacion de gestion de tributos del ayuntamiento de madrid (4 lotes). lote 2,Servicios,Abierto,,,Pluralidad de criterios,1005424.63,790385.09,32.53,2020-03-03T00:00:00Z,Axpe Consulting S L,B84184548,2020-04-15T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000481,300/2019/00246,contratacion de servicios de mantenimiento de los sistemas de informacion de gestion de tributos del ayuntamiento de madrid (4 lotes).  lote 4,Servicios,Abierto,,,Pluralidad de criterios,623044.37,398745.83,32.53,2020-03-03T00:00:00Z,"Ernst Y Young, S.L.",B78970506,2020-04-15T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000482,145/2020/00976,"145202000976 contrato de emergencia de ""adquisicion de estaciones portatiles destinados a ampliar los puestos de trabajo de la sala de respaldo cisem"".",Suministro,Tramitacon Emergencia,,,,38953.19,38953.19,1,2020-01-04T00:00:00Z,Bechtle Direct S.L.,B83029439,2020-04-21T00:00:00Z,false,false,false
2020,Mayo,Ayuntamiento De Madrid,Distrito De Carabanchel,202000483,111/2020/01352,contratacion de emergencia para proporcionar alimentacion mediante la entrega a domicilio a colectivos vulnerables como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19,Servicios,Tramitacon Emergencia,,,,44315.04,44315.04,2,2020-03-18T00:00:00Z,"Alimentacion Industrial Reunida Alirsa, S.L.",B80622897,2020-04-16T00:00:00Z,false,false,false
